Year-Month,Rainfall (mm),Flood Risk
1996-12,0.0,Safe
2009-09,0.0,Safe
2010-06,0.0,Safe
2010-07,0.0,Safe
2010-08,0.0,Safe
2010-09,0.0,Safe
2010-10,0.0,Safe
2011-06,0.0,Safe
2011-07,0.0,Safe
2011-08,0.0,Safe
2011-09,0.0,Safe
2011-10,0.0,Safe
2012-01,0.0,Safe
2012-06,0.0,Safe
2012-07,0.0,Safe
2012-08,0.0,Safe
2012-09,0.0,Safe
2012-10,0.0,Safe
2013-06,0.0,Safe
2013-07,0.0,Safe
2013-08,0.0,Safe
2013-09,0.0,Safe
2013-10,0.0,Safe
2016-06,172.4,Safe
2016-07,185.4,Safe
2016-08,117.8,Safe
2016-09,272.0,WARNING
2016-10,8.0,Safe
2016-11,0.0,Safe
2016-12,0.0,Safe
2017-01,0.0,Safe
2017-02,0.0,Safe
2017-03,0.0,Safe
2017-04,79.5,Safe
2017-05,247.4,WARNING
2017-06,71.7,Safe
2017-07,188.9,Safe
2017-08,410.5,DANGER
2017-09,74.4,Safe
2017-10,9.0,Safe
2017-11,0.0,Safe
2017-12,0.0,Safe
2018-01,0.0,Safe
2018-02,0.0,Safe
2018-03,0.0,Safe
2018-04,32.0,Safe
2018-05,26.4,Safe
2018-06,54.0,Safe
2018-07,218.6,WARNING
2018-08,176.4,Safe
2018-09,59.6,Safe
2018-10,0.0,Safe
2018-11,0.0,Safe
2018-12,0.0,Safe
2019-01,2.4,Safe
2019-02,11.0,Safe
2019-03,6.2,Safe
2019-04,38.8,Safe
2019-05,24.0,Safe
2019-06,388.5,DANGER
2019-07,1517.0,DANGER
2019-08,803.1,DANGER
2019-09,4139.3,DANGER
2019-10,0.0,Safe
2019-11,0.0,Safe
2019-12,81.0,Safe
2020-01,161.5,Safe
2020-02,381.0,DANGER
2020-03,87.5,Safe
2020-04,692.5,DANGER
2020-05,611.0,DANGER
2020-06,3056.2,DANGER
2020-07,5107.0,DANGER
2020-08,1548.0,DANGER
2020-09,1782.5,DANGER
2020-10,0.0,Safe
2020-11,0.0,Safe
2020-12,0.0,Safe
2021-01,0.0,Safe
2021-02,0.0,Safe
2021-03,27.0,Safe
2021-04,13723.5,DANGER
2021-05,1408.0,DANGER
2021-06,207.0,WARNING
2021-07,669.0,DANGER
2021-08,1550.0,DANGER
2021-09,223.5,WARNING
2021-10,151.2,Safe
2021-11,0.0,Safe
2021-12,7.0,Safe
2022-01,3.0,Safe
2022-02,11.0,Safe
2022-03,0.0,Safe
2022-04,21.0,Safe
2022-05,23025.5,DANGER
2022-06,38469.5,DANGER
2022-07,86057.0,DANGER
2022-08,92503.9,DANGER
2022-09,77390.0,DANGER
2022-10,72144.0,DANGER
2022-11,68026.0,DANGER
2022-12,76527.0,DANGER
2023-01,27235.5,DANGER
2023-02,0.0,Safe
2023-03,1388.0,DANGER
2023-04,1776.5,DANGER
2023-05,376.5,DANGER
2023-06,569.0,DANGER
2023-07,564.5,DANGER
2023-08,4898.5,DANGER
2023-09,2271.8,DANGER
2023-10,17.0,Safe
2023-11,0.0,Safe
2023-12,0.0,Safe
2024-01,0.0,Safe
2024-02,3.0,Safe
2024-03,10.0,Safe
2024-04,0.0,Safe
2024-05,397.0,DANGER
2024-06,10224.5,DANGER
2024-07,5504.1,DANGER
2024-08,2321.4,DANGER
2024-09,1709.0,DANGER
2024-10,28362.5,DANGER
2024-11,18854.0,DANGER
2024-12,271.0,WARNING
2025-01,0.0,Safe
