Year-Month,Rainfall (mm),Flood Risk
1970-07,135.5,Safe
1992-08,1.8,Safe
2012-08,0.0,Safe
2013-08,0.0,Safe
2014-06,0.0,Safe
2014-07,0.0,Safe
2014-08,0.0,Safe
2014-09,0.0,Safe
2014-10,0.0,Safe
2015-06,0.0,Safe
2015-07,0.0,Safe
2015-08,0.0,Safe
2015-09,0.0,Safe
2015-10,0.0,Safe
2016-06,0.0,Safe
2016-07,0.0,Safe
2016-08,2.0,Safe
2016-09,0.0,Safe
2016-10,0.0,Safe
2017-06,0.2,Safe
2017-07,15.6,Safe
2017-08,7.55,Safe
2017-09,0.1,Safe
2017-10,0.25,Safe
2018-06,1.9,Safe
2018-07,0.0,Safe
2018-08,0.0,Safe
2018-09,0.0,Safe
2018-10,0.0,Safe
2019-06,260.0,WARNING
2019-07,510.0,DANGER
2019-08,281.0,WARNING
2019-09,88.5,Safe
2019-10,495.0,DANGER
2019-11,6.0,Safe
2019-12,61.5,Safe
2020-01,0.0,Safe
2020-02,0.0,Safe
2020-03,0.0,Safe
2020-04,0.0,Safe
2020-05,0.0,Safe
2020-06,0.0,Safe
2020-07,1084.0,DANGER
2020-08,0.0,Safe
2020-09,0.0,Safe
2020-10,0.0,Safe
2020-11,0.0,Safe
2020-12,0.0,Safe
2021-01,0.0,Safe
2021-02,518.0,DANGER
2021-03,0.0,Safe
2021-04,0.0,Safe
2021-05,0.0,Safe
2021-06,0.0,Safe
2021-07,0.0,Safe
2021-08,21.3,Safe
2021-09,185.2,Safe
2021-10,67.1,Safe
2021-11,0.0,Safe
2021-12,15.0,Safe
2022-01,8.6,Safe
2022-02,20.4,Safe
2022-03,0.0,Safe
2022-04,0.0,Safe
2022-05,21162.8,DANGER
2022-06,37467.0,DANGER
2022-07,85465.7,DANGER
2022-08,89477.5,DANGER
2022-09,75088.7,DANGER
2022-10,71896.7,DANGER
2022-11,66530.5,DANGER
2022-12,52440.3,DANGER
2023-01,0.0,Safe
2023-02,0.0,Safe
2023-03,275.0,WARNING
2023-04,706.1,DANGER
2023-05,14.1,Safe
2023-06,97.8,Safe
2023-07,346.2,DANGER
2023-08,164.6,Safe
2023-09,379.5,DANGER
2023-10,13070.0,DANGER
2023-11,30216.5,DANGER
2023-12,40660.2,DANGER
2024-01,36178.5,DANGER
2024-02,31222.8,DANGER
2024-03,53695.2,DANGER
2024-04,14635.2,DANGER
2024-05,13598.6,DANGER
2024-06,19297.7,DANGER
2024-07,42581.1,DANGER
2024-08,18488.1,DANGER
2024-09,149.6,Safe
2024-10,3545.0,DANGER
2024-11,0.0,Safe
2024-12,0.0,Safe
2025-01,0.0,Safe
