Year-Month,Rainfall (mm),Flood Risk
2019-06,0.0,Safe
2019-08,0.0,Safe
2021-06,212.20000000000002,WARNING
2021-07,310.7,DANGER
2021-08,298.4,WARNING
2021-09,289.83,WARNING
2021-10,79.1,Safe
2021-11,0.0,Safe
2021-12,13.299999999999999,Safe
2022-01,28.3,Safe
2022-02,11.9,Safe
2022-03,0.0,Safe
2022-04,0.0,Safe
2022-05,24.4,Safe
2022-06,81.9,Safe
2022-07,179.2,Safe
2022-08,72.7,Safe
2022-09,0.0,Safe
2023-01,0.0,Safe
2023-02,0.0,Safe
2023-03,0.0,Safe
2023-04,0.0,Safe
2023-05,1.8,Safe
2023-06,53.1,Safe
2023-07,78.0,Safe
2023-08,153.0,Safe
2023-09,247.6,WARNING
2023-10,103.6,Safe
2023-11,0.0,Safe
2023-12,21.0,Safe
2024-01,2.8,Safe
2024-02,32.6,Safe
2024-03,30.599999999999998,Safe
2024-04,3.4,Safe
2024-05,18.799999999999997,Safe
2024-06,41.8,Safe
2024-07,219.3,WARNING
2024-08,386.2,DANGER
2024-09,207.6,WARNING
2024-10,16.200000000000003,Safe
2024-11,0.0,Safe
2024-12,0.0,Safe
2025-01,0.0,Safe
