Year-Month,Rainfall (mm),Flood Risk
2013-10,217.20000000000002,WARNING
2013-11,0.0,Safe
2013-12,0.0,Safe
2014-01,5.2,Safe
2014-02,13.0,Safe
2014-03,3.2,Safe
2014-04,0.0,Safe
2014-05,76.6,Safe
2014-06,104.0,Safe
2014-07,219.79999999999998,WARNING
2014-08,371.4,DANGER
2014-09,105.2,Safe
2014-10,100.60000000000001,Safe
2014-11,0.0,Safe
2014-12,8.4,Safe
2015-01,8.8,Safe
2015-02,0.0,Safe
2015-03,20.6,Safe
2015-04,24.0,Safe
2015-05,25.2,Safe
2015-06,22.2,Safe
2015-07,183.6,Safe
2015-08,393.6,DANGER
2015-09,18.799999999999997,Safe
2015-10,0.4,Safe
2015-11,0.0,Safe
2015-12,0.0,Safe
2016-01,1.8,Safe
2016-02,0.6,Safe
2016-03,0.8,Safe
2016-04,0.0,Safe
2016-05,104.6,Safe
2016-06,142.2,Safe
2016-07,381.0,DANGER
2016-08,82.6,Safe
2016-09,598.4,DANGER
2016-10,17.0,Safe
2016-11,0.0,Safe
2016-12,0.0,Safe
2017-01,10.2,Safe
2017-02,0.0,Safe
2017-03,15.4,Safe
2017-04,0.0,Safe
2017-06,32.599999999999994,Safe
2017-07,331.4,DANGER
2017-08,59.0,Safe
2017-09,127.0,Safe
2017-10,0.0,Safe
2017-11,0.0,Safe
2017-12,0.0,Safe
2018-01,0.0,Safe
2018-02,0.0,Safe
2018-03,6.2,Safe
2018-04,46.0,Safe
2018-05,27.0,Safe
2018-06,51.599999999999994,Safe
2018-07,336.4,DANGER
2018-08,266.0,WARNING
2018-09,25.0,Safe
2018-10,0.0,Safe
2018-11,0.0,Safe
2018-12,0.0,Safe
2019-01,0.6000000000000001,Safe
2019-02,811.1,DANGER
2019-03,139.8,Safe
2019-04,68.4,Safe
2019-05,1349.3,DANGER
2019-06,232.1,WARNING
2019-07,747.1,DANGER
2019-08,77.6,Safe
2019-09,2048.8,DANGER
2019-10,482.4,DANGER
2019-11,0.0,Safe
2019-12,98.4,Safe
2020-01,136.5,Safe
2020-02,447.8,DANGER
2020-03,201.0,WARNING
2020-04,243.71,WARNING
2020-05,739.7,DANGER
2020-06,13065.6,DANGER
2020-07,12579.02,DANGER
2020-08,4035.9,DANGER
2020-09,8116.6,DANGER
2020-10,99.9,Safe
2020-11,1.0,Safe
2020-12,0.0,Safe
2021-01,0.0,Safe
2021-02,0.0,Safe
2021-03,0.0,Safe
2021-04,9729.8,DANGER
2021-05,11119.2,DANGER
2021-06,10930.4,DANGER
2021-07,689.9,DANGER
2021-08,577.8,DANGER
2021-09,51.0,Safe
2021-10,263.0,WARNING
2021-11,0.0,Safe
2021-12,30.4,Safe
2022-01,12.600000000000001,Safe
2022-02,47.8,Safe
2022-03,0.0,Safe
2022-04,4.2,Safe
2022-05,20802.1,DANGER
2022-06,32335.8,DANGER
2022-07,57912.6,DANGER
2022-08,56564.8,DANGER
