Year-Month,Rainfall (mm),Flood Risk
1981-06,70.0,Safe
1981-07,956.8,DANGER
1981-08,641.1999999999999,DANGER
1981-09,174.0,Safe
1981-10,0.0,Safe
1982-06,0.0,Safe
1982-07,304.71999999999997,DANGER
1982-08,340.4,DANGER
1982-09,194.8,Safe
1982-10,28.8,Safe
1983-06,339.6,DANGER
1983-07,390.8,DANGER
1983-08,288.4,WARNING
1983-09,573.6,DANGER
1983-10,266.40000000000003,WARNING
1984-06,646.4,DANGER
1984-07,872.0,DANGER
1984-08,266.0,WARNING
1984-09,509.2,DANGER
1984-10,16.8,Safe
1985-06,334.0,DANGER
1985-07,570.0,DANGER
1985-08,630.4,DANGER
1985-09,363.8,DANGER
1985-10,470.8,DANGER
1985-12,0.0,Safe
1986-06,134.8,Safe
1986-07,934.0,DANGER
1986-08,478.0,DANGER
1986-09,628.0,DANGER
1986-10,226.4,WARNING
1987-06,248.4,WARNING
1987-07,555.2,DANGER
1987-08,1158.4,DANGER
1987-09,388.4,DANGER
1987-10,6.0,Safe
1988-06,204.0,WARNING
1988-07,463.6,DANGER
1988-08,582.6,DANGER
1988-09,166.0,Safe
1988-10,60.400000000000006,Safe
1989-06,405.6,DANGER
1989-07,859.8,DANGER
1989-08,451.6,DANGER
1989-09,460.4,DANGER
1989-10,68.4,Safe
1990-06,320.4,DANGER
1990-07,964.1999999999999,DANGER
1990-08,235.8,WARNING
1990-09,193.0,Safe
1990-10,302.4,DANGER
1991-06,97.8,Safe
1991-07,379.8,DANGER
1991-08,504.0,DANGER
1991-09,401.6,DANGER
1991-10,0.0,Safe
1992-06,99.2,Safe
1992-07,478.0,DANGER
1992-08,702.8000000000001,DANGER
1992-09,180.0,Safe
1992-10,52.4,Safe
1993-06,424.4,DANGER
1993-07,486.6,DANGER
1993-08,556.6,DANGER
1993-09,655.8,DANGER
1993-10,18.4,Safe
1994-06,176.39999999999998,Safe
1994-07,230.0,WARNING
1994-08,563.6,DANGER
1994-09,420.2,DANGER
1995-06,190.8,Safe
1995-07,184.4,Safe
1995-08,1046.6,DANGER
1995-09,784.8000000000001,DANGER
1995-10,0.0,Safe
1996-06,205.2,WARNING
1996-07,785.6,DANGER
1996-08,527.0,DANGER
1996-09,516.8,DANGER
1996-10,124.4,Safe
1997-06,230.4,WARNING
1997-07,862.4,DANGER
1997-08,515.6,DANGER
1997-09,268.0,WARNING
1997-10,25.2,Safe
1997-11,6.2,Safe
1997-12,26.4,Safe
1998-01,28.0,Safe
1998-02,30.8,Safe
1998-03,116.0,Safe
1998-04,84.4,Safe
1998-05,61.199999999999996,Safe
1998-06,150.0,Safe
1998-07,900.8000000000001,DANGER
1998-08,579.2,DANGER
1998-09,753.0,DANGER
1998-10,361.20000000000005,DANGER
1998-11,64.0,Safe
1998-12,0.0,Safe
1999-01,0.0,Safe
1999-02,0.0,Safe
1999-03,0.0,Safe
1999-04,54.0,Safe
1999-05,305.0,DANGER
1999-06,581.6,DANGER
1999-07,713.8,DANGER
1999-08,833.6,DANGER
1999-09,902.4,DANGER
1999-10,258.4,WARNING
1999-11,0.0,Safe
1999-12,0.0,Safe
2000-01,0.0,Safe
2000-02,61.2,Safe
2000-03,28.0,Safe
2000-04,114.8,Safe
2000-05,136.4,Safe
2000-06,570.0,DANGER
2000-07,292.2,WARNING
2000-08,237.2,WARNING
2000-09,1218.0,DANGER
2000-10,119.2,Safe
2000-11,0.0,Safe
2000-12,0.0,Safe
2001-01,4.2,Safe
2001-02,0.0,Safe
2001-03,6.4,Safe
2001-04,76.8,Safe
2001-05,391.6,DANGER
2001-06,465.79999999999995,DANGER
2001-07,139.0,Safe
2001-08,115.19999999999999,Safe
2001-09,622.8,DANGER
2001-10,322.8,DANGER
2001-11,0.0,Safe
2001-12,0.0,Safe
2002-01,75.2,Safe
2002-02,14.8,Safe
2002-03,0.0,Safe
2002-04,136.0,Safe
2002-05,111.6,Safe
2002-06,271.6,WARNING
2002-07,451.40000000000003,DANGER
2002-08,183.2,Safe
2002-09,163.2,Safe
2002-10,10.0,Safe
2002-11,0.0,Safe
2002-12,0.0,Safe
2003-01,16.4,Safe
2003-02,76.8,Safe
2003-03,1.6,Safe
2003-04,20.0,Safe
2003-05,287.6,WARNING
2003-06,339.2,DANGER
2003-07,303.8,DANGER
2003-08,224.2,WARNING
2003-09,121.2,Safe
2003-10,288.6,WARNING
2003-11,0.0,Safe
2003-12,14.8,Safe
2004-01,39.2,Safe
2004-02,0.0,Safe
2004-03,0.0,Safe
2004-04,128.4,Safe
2004-05,117.2,Safe
2004-06,385.0,DANGER
2004-07,855.4,DANGER
2004-08,78.6,Safe
2004-09,113.8,Safe
2004-10,73.6,Safe
2004-11,0.0,Safe
2004-12,0.0,Safe
2005-01,30.4,Safe
2005-02,14.4,Safe
2005-03,72.4,Safe
2005-04,2.8,Safe
2005-05,50.8,Safe
2005-06,71.0,Safe
2005-07,336.0,DANGER
2005-08,682.9,DANGER
2005-09,174.0,Safe
2005-10,24.6,Safe
2005-11,0.0,Safe
2005-12,0.0,Safe
2006-01,0.0,Safe
2006-02,0.0,Safe
2006-03,5.2,Safe
2006-04,82.8,Safe
2006-05,63.0,Safe
2006-06,216.2,WARNING
2006-07,315.6,DANGER
2006-08,209.4,WARNING
2006-09,781.2,DANGER
2006-10,54.6,Safe
2006-11,13.2,Safe
2006-12,4.4,Safe
2007-01,0.0,Safe
2007-02,36.4,Safe
2007-03,73.4,Safe
2007-04,0.0,Safe
2007-05,72.8,Safe
2007-06,448.6,DANGER
2007-07,471.5,DANGER
2007-08,230.60000000000002,WARNING
2007-09,252.8,WARNING
2007-10,42.0,Safe
2007-11,0.0,Safe
2007-12,0.0,Safe
2008-01,74.0,Safe
2008-02,0.0,Safe
2008-03,0.0,Safe
2008-04,20.8,Safe
2008-05,37.0,Safe
2008-06,581.8,DANGER
2008-07,210.79999999999998,WARNING
2008-08,334.4,DANGER
2008-09,71.8,Safe
2008-10,93.39999999999999,Safe
2008-11,0.0,Safe
2008-12,0.0,Safe
2009-01,0.0,Safe
2009-02,1.4,Safe
2009-03,0.2,Safe
2009-04,0.0,Safe
2009-05,183.8,Safe
2009-06,104.0,Safe
2009-07,232.8,WARNING
2009-08,431.2,DANGER
2009-09,208.2,WARNING
2009-10,152.8,Safe
2009-11,5.2,Safe
2009-12,0.0,Safe
2010-01,0.0,Safe
2010-02,0.9,Safe
2010-03,0.0,Safe
2010-04,9.8,Safe
2010-05,112.6,Safe
2010-06,130.9,Safe
2010-07,148.60000000000002,Safe
2010-08,206.60000000000002,WARNING
2010-09,176.0,Safe
2010-10,26.6,Safe
2010-11,0.0,Safe
2010-12,0.0,Safe
2011-01,0.0,Safe
2011-02,2.2,Safe
2011-03,33.9,Safe
2011-04,26.2,Safe
2011-05,117.8,Safe
2011-06,431.8,DANGER
2011-07,231.20000000000002,WARNING
2011-08,207.2,WARNING
2011-09,80.2,Safe
2011-10,12.3,Safe
2011-11,1.4,Safe
2011-12,0.0,Safe
2012-01,23.2,Safe
2012-02,0.0,Safe
2012-03,7.800000000000001,Safe
2012-04,13.6,Safe
2012-05,6.2,Safe
2012-06,39.4,Safe
2012-07,231.2,WARNING
2012-08,166.20000000000002,Safe
2012-09,251.0,WARNING
2012-10,27.4,Safe
2012-11,0.0,Safe
2012-12,0.0,Safe
2013-01,0.0,Safe
2013-02,11.600000000000001,Safe
2013-03,4.4,Safe
2013-04,68.2,Safe
2013-05,148.0,Safe
2013-06,267.6,WARNING
2013-07,154.4,Safe
2013-08,242.0,WARNING
2013-09,211.6,WARNING
2013-10,187.6,Safe
2013-11,17.2,Safe
2013-12,0.0,Safe
2014-01,8.2,Safe
2014-02,13.0,Safe
2014-03,8.8,Safe
2014-04,0.0,Safe
2014-05,130.4,Safe
2014-06,104.2,Safe
2014-07,513.5,DANGER
2014-08,220.8,WARNING
2014-09,178.0,Safe
2014-10,7.2,Safe
2014-11,0.0,Safe
2014-12,1.8,Safe
2015-01,38.4,Safe
2015-02,19.599999999999998,Safe
2015-03,15.8,Safe
2015-04,54.4,Safe
2015-05,42.6,Safe
2015-06,109.8,Safe
2015-07,164.0,Safe
2015-08,472.8,DANGER
2015-09,363.79999999999995,DANGER
2015-10,0.0,Safe
2015-11,0.0,Safe
2015-12,0.0,Safe
2016-01,11.8,Safe
2016-02,5.6000000000000005,Safe
2016-03,0.4,Safe
2016-04,3.6,Safe
2016-05,90.4,Safe
2016-06,76.2,Safe
2016-07,271.2,WARNING
2016-08,99.6,Safe
2016-09,271.6,WARNING
2016-10,40.0,Safe
2016-11,0.0,Safe
2016-12,0.0,Safe
2017-01,0.0,Safe
2017-02,0.0,Safe
2017-03,19.6,Safe
2017-04,46.8,Safe
2017-05,159.0,Safe
2017-06,166.0,Safe
2017-07,428.4,DANGER
2017-08,241.20000000000002,WARNING
2017-09,107.19999999999999,Safe
2017-10,88.6,Safe
2017-11,0.0,Safe
2017-12,0.0,Safe
2018-01,0.0,Safe
2018-02,0.0,Safe
2018-03,0.0,Safe
2018-04,47.2,Safe
2018-05,36.0,Safe
2018-06,83.60000000000001,Safe
2018-07,269.5,WARNING
2018-08,188.4,Safe
2018-09,68.6,Safe
2018-10,145.2,Safe
2018-11,0.0,Safe
