Year-Month,Rainfall (mm),Flood Risk
1981-06,207.3,WARNING
1981-07,560.6,DANGER
1981-08,564.5,DANGER
1981-09,302.20000000000005,DANGER
1981-10,0.0,Safe
1982-06,196.0,Safe
1982-07,514.6,DANGER
1982-08,122.7,Safe
1982-09,406.6,DANGER
1982-10,0.0,Safe
1983-06,345.8,DANGER
1983-07,879.6,DANGER
1983-08,494.79999999999995,DANGER
1983-09,514.4,DANGER
1983-10,16.9,Safe
1984-06,224.1,WARNING
1984-07,730.3,DANGER
1984-08,394.9,DANGER
1984-09,848.9,DANGER
1985-06,252.3,WARNING
1985-07,1207.0,DANGER
1985-08,462.4,DANGER
1985-09,234.20000000000002,WARNING
1985-10,342.2,DANGER
1986-06,244.4,WARNING
1986-07,511.1,DANGER
1986-08,355.9,DANGER
1986-09,557.9,DANGER
1986-10,139.6,Safe
1987-06,354.6,DANGER
1987-07,537.5,DANGER
1987-08,652.3,DANGER
1987-09,201.1,WARNING
1987-10,57.099999999999994,Safe
1988-06,3.0,Safe
1988-07,949.6,DANGER
1988-08,1065.2,DANGER
1988-09,384.4,DANGER
1988-10,8.6,Safe
1989-06,473.4,DANGER
1989-07,987.8,DANGER
1989-08,590.6,DANGER
1989-09,842.0,DANGER
1989-10,69.6,Safe
1990-06,324.8,DANGER
1990-07,720.8,DANGER
1990-08,733.6,DANGER
1990-09,542.0,DANGER
1990-10,58.2,Safe
1991-06,487.4,DANGER
1991-07,475.8,DANGER
1991-08,574.8,DANGER
1991-09,850.8000000000001,DANGER
1991-10,70.6,Safe
1992-06,123.6,Safe
1992-07,646.6,DANGER
1992-08,530.6,DANGER
1992-09,234.4,WARNING
1992-10,48.7,Safe
1993-06,342.40000000000003,DANGER
1993-07,749.7,DANGER
1993-08,729.3,DANGER
1993-09,319.4,DANGER
1993-10,65.4,Safe
1994-06,235.2,WARNING
1994-07,507.4,DANGER
1994-08,468.0,DANGER
1994-09,408.2,DANGER
1994-10,15.6,Safe
1995-06,575.8,DANGER
