Year-Month,Rainfall (mm),Flood Risk
1980-06,113.19999999999999,Safe
1980-07,349.6,DANGER
1980-08,243.6,WARNING
1980-09,157.0,Safe
1980-10,0.8,Safe
1981-06,44.1,Safe
1981-07,436.6,DANGER
1981-08,240.9,WARNING
1981-09,87.9,Safe
1981-10,0.5,Safe
1983-07,155.7,Safe
1983-08,89.9,Safe
1983-09,344.2,DANGER
1983-10,30.0,Safe
1984-06,186.4,Safe
1984-07,169.7,Safe
1984-08,210.20000000000002,WARNING
1984-09,31.8,Safe
1984-10,0.0,Safe
1985-06,42.5,Safe
1985-07,437.59999999999997,DANGER
1985-08,133.5,Safe
1985-09,230.20000000000002,WARNING
1985-10,189.7,Safe
1986-06,70.9,Safe
1986-07,279.2,WARNING
1986-08,41.3,Safe
1986-09,80.6,Safe
1986-10,122.60000000000001,Safe
1987-06,151.8,Safe
1987-07,446.2,DANGER
1987-08,583.3,DANGER
1987-09,201.7,WARNING
1987-10,3.7,Safe
1988-06,42.7,Safe
1988-07,382.5,DANGER
1988-08,307.0,DANGER
1988-09,56.9,Safe
1988-10,31.599999999999998,Safe
1989-06,26.8,Safe
1989-07,188.7,Safe
1989-08,0.8,Safe
1989-09,48.2,Safe
1989-10,15.1,Safe
1990-06,0.0,Safe
1990-07,0.0,Safe
1990-08,108.3,Safe
1990-10,0.0,Safe
1991-06,60.3,Safe
1991-07,144.9,Safe
1991-08,294.6,WARNING
1991-09,271.1,WARNING
1991-10,0.0,Safe
1992-06,35.0,Safe
1992-07,321.90000000000003,DANGER
1992-08,209.60000000000002,WARNING
1992-09,141.7,Safe
1992-10,8.2,Safe
1993-06,42.6,Safe
1993-07,184.3,Safe
1993-08,319.4,DANGER
1993-09,188.6,Safe
1993-10,145.70000000000002,Safe
1994-06,10.7,Safe
1994-07,141.4,Safe
1994-08,484.90000000000003,DANGER
1994-09,49.1,Safe
1994-10,63.599999999999994,Safe
1995-06,82.8,Safe
1995-07,210.5,WARNING
1995-08,355.6,DANGER
1995-09,610.8,DANGER
1995-10,0.8,Safe
1996-06,175.29999999999998,Safe
1996-07,259.5,WARNING
1996-08,378.1,DANGER
1996-09,239.2,WARNING
1996-10,44.7,Safe
1997-06,161.6,Safe
1997-07,497.09999999999997,DANGER
1997-08,196.9,Safe
1997-09,52.800000000000004,Safe
1997-10,5.1000000000000005,Safe
1998-06,44.900000000000006,Safe
1998-07,369.2,DANGER
1998-08,391.0,DANGER
1998-09,459.90000000000003,DANGER
1998-10,50.3,Safe
1999-06,340.6,DANGER
1999-07,351.0,DANGER
1999-08,428.1,DANGER
1999-09,107.2,Safe
1999-10,141.3,Safe
2000-06,325.4,DANGER
2000-07,190.3,Safe
2000-08,72.6,Safe
2000-09,605.9,DANGER
2000-10,0.0,Safe
2001-06,145.2,Safe
2001-07,225.3,WARNING
2001-08,68.3,Safe
2001-09,314.1,DANGER
2001-10,176.5,Safe
2002-06,85.6,Safe
2002-07,190.4,Safe
2002-08,360.2,DANGER
2002-09,229.3,WARNING
2002-10,3.1,Safe
2003-06,130.20000000000002,Safe
2003-07,292.2,WARNING
2003-08,195.9,Safe
2003-09,31.0,Safe
2003-10,169.0,Safe
2004-06,159.8,Safe
2004-07,412.8,DANGER
2004-08,173.1,Safe
2004-09,56.5,Safe
2005-06,22.9,Safe
2005-07,470.1,DANGER
2005-08,368.29999999999995,DANGER
2005-09,154.4,Safe
2005-10,17.5,Safe
2006-06,120.89999999999999,Safe
2006-07,233.5,WARNING
2006-08,307.49,DANGER
2006-09,443.90000000000003,DANGER
2006-10,0.0,Safe
2007-06,78.2,Safe
2007-07,437.2,DANGER
2007-08,123.8,Safe
2007-09,313.9,DANGER
2007-10,6.5,Safe
2008-06,180.9,Safe
2008-07,172.9,Safe
2008-08,212.3,WARNING
2008-09,138.5,Safe
2008-10,15.0,Safe
2009-06,79.9,Safe
2009-07,345.0,DANGER
2009-08,470.1,DANGER
2009-09,158.0,Safe
2009-10,194.1,Safe
2010-06,124.6,Safe
2010-07,233.70000000000002,WARNING
2010-08,165.1,Safe
2010-09,134.6,Safe
2010-10,23.7,Safe
2011-06,323.7,DANGER
2011-07,302.2,DANGER
2011-08,347.9,DANGER
2011-09,165.8,Safe
2011-10,0.0,Safe
2012-06,40.7,Safe
2012-07,370.3,DANGER
2012-08,131.7,Safe
2012-09,119.6,Safe
2012-10,35.9,Safe
2013-06,266.7,WARNING
2013-07,154.3,Safe
2013-08,219.0,WARNING
2013-09,111.3,Safe
2013-10,264.5,WARNING
2014-04,0.0,Safe
2014-05,0.0,Safe
2014-06,104.2,Safe
2014-07,530.8,DANGER
2014-08,183.10000000000002,Safe
2014-09,18.3,Safe
2014-10,9.0,Safe
2015-06,153.1,Safe
2015-07,332.1,DANGER
2015-08,317.6,DANGER
2015-09,212.8,WARNING
2015-10,1.2,Safe
2016-06,231.0,WARNING
2016-07,474.0,DANGER
2016-08,104.8,Safe
2016-09,287.5,WARNING
2016-10,3.7,Safe
2017-06,29.200000000000003,Safe
2017-07,536.5,DANGER
2017-08,258.9,WARNING
2017-09,313.4,DANGER
2017-10,196.9,Safe
2018-01,0.0,Safe
2018-06,124.3,Safe
2018-07,233.7,WARNING
2018-08,338.1,DANGER
2018-09,118.19999999999999,Safe
2018-10,142.4,Safe
2019-02,35.5,Safe
2019-03,3.5,Safe
2019-04,12.5,Safe
2019-05,29.5,Safe
2019-06,82.60000000000001,Safe
2019-07,443.0,DANGER
2019-08,69.0,Safe
2019-09,506.8,DANGER
2019-10,56.0,Safe
2020-06,163.6,Safe
2020-07,187.9,Safe
2020-08,117.39999999999999,Safe
2020-09,264.0,WARNING
2020-10,20.099999999999998,Safe
2021-06,400.8,DANGER
2021-07,196.0,Safe
2021-08,106.52,Safe
2021-09,143.6,Safe
2021-10,216.5,WARNING
2021-11,0.0,Safe
2021-12,0.0,Safe
2022-01,0.0,Safe
2022-02,0.0,Safe
2022-03,0.0,Safe
2022-04,0.0,Safe
2022-05,0.0,Safe
2022-06,151.8,Safe
2022-07,40.6,Safe
2022-08,86.1,Safe
2022-09,148.9,Safe
2022-10,145.5,Safe
2022-11,0.0,Safe
2022-12,0.0,Safe
2023-01,0.0,Safe
2023-02,0.0,Safe
2023-03,0.0,Safe
2023-04,0.0,Safe
2023-05,0.0,Safe
2023-06,240.6,WARNING
2023-07,167.3,Safe
2023-08,432.6,DANGER
2023-09,427.90000000000003,DANGER
2023-10,182.2,Safe
2023-11,0.0,Safe
2023-12,10.9,Safe
2024-01,0.0,Safe
2024-02,18.599999999999998,Safe
2024-03,41.8,Safe
2024-04,0.0,Safe
2024-05,96.2,Safe
2024-06,73.5,Safe
2024-07,219.5,WARNING
2024-08,257.1,WARNING
2024-09,211.2,WARNING
2024-10,26.4,Safe
2024-11,0.0,Safe
2024-12,0.0,Safe
2025-01,0.0,Safe
