Year-Month,Rainfall (mm),Flood Risk
1996-10,0.0,Safe
2003-12,0.0,Safe
2009-09,0.0,Safe
2010-06,0.0,Safe
2010-07,0.0,Safe
2010-08,0.0,Safe
2010-09,0.0,Safe
2010-10,0.0,Safe
2019-01,0.0,Safe
2019-02,0.0,Safe
2019-03,1.4000000357627869,Safe
2019-04,6.399999976158142,Safe
2019-05,15.0,Safe
2019-06,2526.6000003814697,DANGER
2019-07,6864.1600038558245,DANGER
2019-08,53.60000002384186,Safe
2019-09,441.19999837875366,DANGER
2019-10,12.5,Safe
2019-11,62.5,Safe
2019-12,63.0,Safe
2020-01,16.5,Safe
2020-02,9.0,Safe
2020-03,239.99999964237213,WARNING
2020-04,981.2999992370605,DANGER
2020-05,159.10000228881836,Safe
2020-06,400.99999725818634,DANGER
2020-07,1703.2999954223633,DANGER
2020-08,638.2999997138977,DANGER
2020-09,1864.1000003814697,DANGER
2020-10,49.09999990463257,Safe
2020-11,252.0,WARNING
2020-12,10.5,Safe
2021-01,12.0,Safe
2021-02,9.0,Safe
2021-03,248.0,WARNING
2021-04,17.09999990463257,Safe
2021-05,284.0,WARNING
2021-06,508.1999979019165,DANGER
2021-07,422.3000010251999,DANGER
2021-08,636.8999996185303,DANGER
2021-09,103.20000004768372,Safe
2021-10,243.99999904632568,WARNING
2021-11,0.0,Safe
2021-12,147.69999980926514,Safe
2022-01,8.0,Safe
2022-02,46.1999996304512,Safe
2022-03,0.0,Safe
2022-04,0.0,Safe
2022-05,10720.200001239777,DANGER
2022-06,23311.800002098083,DANGER
2022-07,63978.499997377396,DANGER
2022-08,82893.19999814034,DANGER
2022-09,71203.5,DANGER
2022-10,64680.50000190735,DANGER
2022-11,51628.5,DANGER
2022-12,54213.5,DANGER
2023-01,22003.5,DANGER
2023-02,610.0,DANGER
2023-03,2517.4000000953674,DANGER
2023-04,2637.0,DANGER
2023-05,2466.4999997615814,DANGER
2023-06,1966.0,DANGER
2023-07,60.60000038146973,Safe
2023-08,8144.899997711182,DANGER
2023-09,976.5,DANGER
2023-10,4.599999904632568,Safe
2023-11,0.0,Safe
2023-12,2.4000000953674316,Safe
2024-01,0.0,Safe
2024-02,0.0,Safe
2024-03,8.600000381469727,Safe
2024-04,0.0,Safe
2024-05,9074.099999666214,DANGER
2024-06,19895.400000572205,DANGER
2024-07,35386.10000228882,DANGER
2024-08,17687.599999904633,DANGER
2024-09,602.8000025749207,DANGER
2024-10,7981.5,DANGER
2024-11,29157.5,DANGER
2024-12,49915.0,DANGER
2025-01,46395.5,DANGER
