Year-Month,Rainfall (mm),Flood Risk
1981-06,61.800000000000004,Safe
1981-07,661.3,DANGER
1981-08,246.1,WARNING
1981-09,96.1,Safe
1981-10,0.0,Safe
1982-06,59.4,Safe
1982-07,90.5,Safe
1982-08,144.7,Safe
1982-09,153.3,Safe
1982-10,0.0,Safe
1983-06,65.0,Safe
1983-07,222.6,WARNING
1983-08,194.20000000000002,Safe
1983-09,357.8,DANGER
1983-10,122.60000000000001,Safe
1984-06,124.4,Safe
1984-07,137.6,Safe
1984-08,62.8,Safe
1984-09,84.80000000000001,Safe
1984-10,0.0,Safe
1985-06,136.8,Safe
1985-07,373.0,DANGER
1985-08,304.2,DANGER
1985-09,208.3,WARNING
1985-10,137.0,Safe
1986-06,169.3,Safe
1986-07,450.2,DANGER
1986-08,170.70000000000002,Safe
1986-09,0.0,Safe
1987-02,3.6,Safe
1987-03,5.0,Safe
1987-04,33.0,Safe
1987-05,65.4,Safe
1989-04,0.0,Safe
1989-05,77.6,Safe
1989-06,105.2,Safe
1989-07,304.5,DANGER
1989-08,88.7,Safe
1989-09,105.8,Safe
1989-10,14.1,Safe
1989-11,0.0,Safe
1989-12,29.0,Safe
1990-01,0.0,Safe
1990-02,27.5,Safe
1990-03,3.8,Safe
1990-04,0.0,Safe
1990-05,30.6,Safe
1990-06,91.1,Safe
1990-07,284.90000000000003,WARNING
1990-08,112.4,Safe
1990-09,251.9,WARNING
1990-10,132.4,Safe
1990-11,0.0,Safe
1990-12,0.0,Safe
1991-01,8.4,Safe
1991-02,7.8,Safe
1991-03,23.6,Safe
1991-04,13.0,Safe
1991-05,9.0,Safe
1991-06,176.7,Safe
1991-07,261.1,WARNING
1991-08,274.3,WARNING
1991-09,333.0,DANGER
1991-10,1.4,Safe
1991-11,0.0,Safe
1991-12,21.8,Safe
1992-01,10.8,Safe
1992-02,7.0,Safe
1992-03,0.0,Safe
1992-04,3.8,Safe
1992-05,66.2,Safe
1992-06,58.3,Safe
1992-07,247.1,WARNING
1992-08,192.9,Safe
1992-09,63.6,Safe
1992-10,24.8,Safe
1992-11,7.0,Safe
1992-12,0.0,Safe
1993-01,14.4,Safe
1993-02,0.0,Safe
1993-03,34.6,Safe
1993-04,26.0,Safe
1993-05,42.2,Safe
1993-06,226.9,WARNING
1993-07,202.1,WARNING
1993-08,416.7,DANGER
1993-09,410.7,DANGER
1993-10,51.8,Safe
1993-11,20.6,Safe
1993-12,0.0,Safe
1994-01,40.6,Safe
1994-02,31.799999999999997,Safe
1994-03,0.0,Safe
1994-04,2.7,Safe
1994-05,11.1,Safe
1994-06,156.7,Safe
1994-07,185.1,Safe
1994-08,306.8,DANGER
1994-09,220.60000000000002,WARNING
1994-10,23.2,Safe
1994-11,0.0,Safe
1995-01,6.5,Safe
1995-02,15.3,Safe
1995-03,2.0,Safe
1995-04,0.0,Safe
1995-05,0.0,Safe
1995-06,147.5,Safe
1995-07,219.9,WARNING
1995-08,442.2,DANGER
1995-09,428.8,DANGER
1995-10,27.0,Safe
1995-11,40.4,Safe
1995-12,44.1,Safe
1996-01,36.4,Safe
1996-02,12.7,Safe
1996-03,2.4,Safe
1996-04,1.0,Safe
1996-05,19.8,Safe
1996-06,310.5,DANGER
1996-07,197.39999999999998,Safe
1996-08,378.7,DANGER
1996-09,130.6,Safe
1996-10,49.199999999999996,Safe
1996-11,0.0,Safe
1996-12,0.0,Safe
1997-01,10.6,Safe
1997-06,174.8,Safe
1997-07,363.0,DANGER
1997-08,249.4,WARNING
1997-09,204.0,WARNING
1997-10,46.3,Safe
1997-11,6.6,Safe
1997-12,41.6,Safe
1998-01,51.0,Safe
1998-02,0.0,Safe
1998-03,32.6,Safe
1998-04,45.7,Safe
1998-05,34.8,Safe
1998-06,84.6,Safe
1998-07,464.1,DANGER
1998-08,406.4,DANGER
1998-09,123.2,Safe
1998-10,80.4,Safe
1998-11,18.6,Safe
1998-12,0.0,Safe
1999-01,0.0,Safe
1999-02,0.0,Safe
1999-03,0.0,Safe
1999-04,12.0,Safe
1999-05,121.9,Safe
1999-06,215.29999999999998,WARNING
1999-07,248.5,WARNING
1999-08,374.0,DANGER
1999-09,209.1,WARNING
1999-10,109.5,Safe
1999-11,0.0,Safe
1999-12,0.0,Safe
2000-01,2.0,Safe
2000-02,37.0,Safe
2000-03,15.0,Safe
2000-04,77.4,Safe
2000-05,69.5,Safe
2000-06,271.6,WARNING
2000-07,255.70000000000002,WARNING
2000-08,101.8,Safe
2000-09,604.7,DANGER
2000-10,5.9,Safe
2000-11,0.0,Safe
2000-12,0.0,Safe
2001-01,7.199999999999999,Safe
2001-02,2.0,Safe
2001-03,5.4,Safe
2001-04,45.0,Safe
2001-05,173.6,Safe
2001-06,233.7,WARNING
2001-07,299.6,WARNING
2001-08,226.2,WARNING
2001-09,262.3,WARNING
2001-10,135.9,Safe
2001-12,0.0,Safe
2002-01,46.4,Safe
2002-02,10.0,Safe
2002-03,9.2,Safe
2002-04,51.8,Safe
2002-05,161.7,Safe
2002-06,134.8,Safe
2002-07,225.8,WARNING
2002-08,229.0,WARNING
2002-09,255.9,WARNING
2002-10,13.8,Safe
2002-11,0.0,Safe
2002-12,0.0,Safe
2003-01,59.6,Safe
2003-02,75.2,Safe
2003-03,2.8,Safe
2003-04,18.4,Safe
2003-05,68.6,Safe
2003-06,365.0,DANGER
2003-07,236.3,WARNING
2003-08,178.6,Safe
2003-09,215.4,WARNING
2003-10,221.6,WARNING
2003-11,0.0,Safe
2003-12,6.1,Safe
2004-01,16.6,Safe
2004-02,3.0,Safe
2004-03,0.0,Safe
2004-04,50.199999999999996,Safe
2004-05,64.6,Safe
2004-06,164.8,Safe
2004-07,385.70000000000005,DANGER
2004-08,142.9,Safe
2004-09,64.8,Safe
2004-10,49.8,Safe
2004-11,0.0,Safe
2004-12,0.0,Safe
2005-01,17.1,Safe
2005-02,8.8,Safe
2005-03,9.4,Safe
2005-04,0.0,Safe
2005-05,19.9,Safe
2005-06,43.8,Safe
2005-07,298.0,WARNING
2005-08,180.29999999999998,Safe
2005-09,163.4,Safe
2005-10,9.0,Safe
2005-11,0.0,Safe
2005-12,0.0,Safe
2006-01,0.0,Safe
2006-02,0.0,Safe
2006-03,10.2,Safe
2006-04,20.0,Safe
2006-05,75.19999999999999,Safe
2006-06,160.6,Safe
2006-07,264.7,WARNING
2006-08,143.3,Safe
2006-09,284.0,WARNING
2006-10,30.8,Safe
2006-11,30.1,Safe
2006-12,3.8,Safe
2007-01,0.0,Safe
2007-02,18.0,Safe
2007-03,36.0,Safe
2007-04,4.2,Safe
2007-05,124.2,Safe
2007-06,152.6,Safe
2007-07,657.9000000000001,DANGER
2007-08,169.6,Safe
2007-09,309.9,DANGER
2007-10,55.2,Safe
2007-11,0.0,Safe
2007-12,0.0,Safe
2008-01,68.2,Safe
2008-02,5.6000000000000005,Safe
2008-03,0.0,Safe
2008-04,22.4,Safe
2008-05,68.6,Safe
2008-06,457.1,DANGER
2008-07,514.4,DANGER
2008-08,497.7,DANGER
2008-09,122.8,Safe
2008-10,133.20000000000002,Safe
2008-11,0.0,Safe
2008-12,0.0,Safe
2009-01,0.0,Safe
2009-02,10.6,Safe
2009-03,3.0,Safe
2009-04,0.0,Safe
2009-05,284.3,WARNING
2009-06,74.6,Safe
2009-07,195.8,Safe
2009-08,240.8,WARNING
2009-09,109.80000000000001,Safe
2009-10,129.2,Safe
2009-11,5.6000000000000005,Safe
2009-12,0.0,Safe
2010-01,2.2,Safe
2010-02,2.4,Safe
2010-03,0.0,Safe
2010-04,36.6,Safe
2010-05,121.2,Safe
2010-06,127.19999999999999,Safe
2010-07,199.1,Safe
2010-08,128.8,Safe
2010-09,234.9,WARNING
2010-10,27.2,Safe
2010-11,0.0,Safe
2010-12,0.0,Safe
2011-01,0.0,Safe
2011-02,4.2,Safe
2011-03,12.3,Safe
2011-04,7.3,Safe
2011-05,105.0,Safe
2011-06,324.6,DANGER
2011-07,246.70000000000002,WARNING
2011-08,320.3,DANGER
2011-09,106.0,Safe
2011-10,25.2,Safe
2011-11,0.0,Safe
2011-12,0.0,Safe
2012-01,26.0,Safe
2012-02,0.0,Safe
2012-03,7.0,Safe
2012-04,11.6,Safe
2012-05,39.599999999999994,Safe
2012-06,66.30000000000001,Safe
2012-07,217.5,WARNING
2012-08,325.1,DANGER
2012-09,361.8,DANGER
2012-10,92.4,Safe
2012-11,3.2,Safe
2012-12,0.0,Safe
2013-01,0.0,Safe
2013-02,14.1,Safe
2013-03,0.0,Safe
2013-04,55.8,Safe
2013-05,91.69999999999999,Safe
2013-06,186.9,Safe
2013-07,169.6,Safe
2013-08,132.4,Safe
2013-09,199.5,Safe
2013-10,155.79999999999998,Safe
2013-11,19.8,Safe
2013-12,0.0,Safe
2014-01,12.0,Safe
2014-02,13.1,Safe
2014-03,10.2,Safe
2014-04,0.0,Safe
2014-05,222.0,WARNING
2014-06,92.8,Safe
2014-07,569.4,DANGER
2014-08,266.5,WARNING
2014-09,171.6,Safe
2014-10,29.900000000000002,Safe
2014-11,0.0,Safe
2014-12,0.0,Safe
2015-01,19.0,Safe
2015-02,4.2,Safe
2015-03,12.3,Safe
2015-04,153.4,Safe
2015-05,18.4,Safe
2015-06,153.39999999999998,Safe
2015-07,158.6,Safe
2015-08,458.1,DANGER
2015-09,250.8,WARNING
2015-10,11.2,Safe
2015-11,0.0,Safe
2015-12,0.0,Safe
2016-01,8.8,Safe
2016-02,9.2,Safe
2016-03,0.0,Safe
2016-04,26.4,Safe
2016-05,45.6,Safe
2016-06,60.0,Safe
2016-07,323.5,DANGER
2016-08,183.2,Safe
2016-09,319.8,DANGER
2016-10,24.8,Safe
2016-11,0.0,Safe
2016-12,0.0,Safe
2017-01,0.0,Safe
2017-02,0.0,Safe
2017-03,9.600000000000001,Safe
2017-04,41.4,Safe
2017-05,34.6,Safe
2017-06,124.0,Safe
2017-07,435.6,DANGER
2017-08,301.4,DANGER
2017-09,112.8,Safe
2017-10,53.4,Safe
