Year-Month,Rainfall (mm),Flood Risk
1978-01,22.3,Safe
1978-02,24.3,Safe
1978-03,49.67,Safe
1978-04,6.75,Safe
1978-05,72.2,Safe
1978-06,94.6,Safe
1978-07,321.8,DANGER
1978-08,440.8,DANGER
1978-09,298.9,WARNING
1978-10,265.0,WARNING
1978-11,0.0,Safe
1978-12,13.8,Safe
1979-01,40.2,Safe
1979-02,32.8,Safe
1979-03,6.6000000000000005,Safe
1979-04,36.8,Safe
1979-05,0.0,Safe
1979-06,41.0,Safe
1979-07,431.9,DANGER
1979-08,181.6,Safe
1979-09,35.5,Safe
1979-10,297.0,WARNING
1979-11,67.2,Safe
1979-12,26.2,Safe
1980-01,7.3,Safe
1980-02,15.2,Safe
1980-03,14.9,Safe
1980-04,0.0,Safe
1980-05,67.3,Safe
1980-06,89.8,Safe
1980-07,401.3,DANGER
1980-08,357.79999999999995,DANGER
1980-09,156.2,Safe
1980-10,26.599999999999998,Safe
1980-11,0.0,Safe
1980-12,0.0,Safe
1981-01,17.6,Safe
1981-02,2.0,Safe
1981-03,22.0,Safe
1981-04,48.8,Safe
1981-05,27.6,Safe
1981-06,84.05,Safe
1981-07,539.8,DANGER
1981-08,486.15,DANGER
1981-09,384.59,DANGER
1981-10,0.0,Safe
1981-11,0.0,Safe
1981-12,0.0,Safe
1982-01,3.0,Safe
1982-02,9.2,Safe
1982-03,11.6,Safe
1982-04,29.4,Safe
1982-05,13.0,Safe
1982-06,284.0,WARNING
1982-07,132.4,Safe
1982-08,237.4,WARNING
1982-09,206.0,WARNING
1982-10,0.0,Safe
1982-11,18.8,Safe
1982-12,8.6,Safe
1983-01,20.4,Safe
1983-02,0.0,Safe
1983-03,0.0,Safe
1983-04,46.2,Safe
1983-05,51.8,Safe
1983-06,51.0,Safe
1983-07,316.2,DANGER
1983-08,351.2,DANGER
1983-09,117.6,Safe
1983-10,48.3,Safe
1983-11,0.0,Safe
1983-12,20.2,Safe
1984-01,32.0,Safe
1984-02,5.5,Safe
1984-03,3.0,Safe
1984-04,6.0,Safe
1984-05,40.599999999999994,Safe
1984-06,388.7,DANGER
1984-07,1075.8,DANGER
1984-08,172.6,Safe
1984-09,377.0,DANGER
1984-10,6.2,Safe
1984-11,0.0,Safe
1984-12,0.0,Safe
1985-01,0.0,Safe
1985-02,0.0,Safe
1985-03,0.0,Safe
1985-04,5.0,Safe
1985-05,173.0,Safe
1985-06,242.8,WARNING
1985-07,839.2,DANGER
1985-08,297.7,WARNING
1985-09,504.20000000000005,DANGER
1985-10,328.1,DANGER
1985-11,0.0,Safe
1985-12,50.5,Safe
1986-01,0.0,Safe
1986-02,76.25,Safe
1986-03,1.0,Safe
1986-04,8.5,Safe
1986-05,208.7,WARNING
1986-06,234.7,WARNING
1986-07,535.5,DANGER
1986-08,323.0,DANGER
1986-09,152.25,Safe
1986-10,23.75,Safe
1986-11,0.0,Safe
1986-12,72.5,Safe
1987-01,0.0,Safe
1987-02,0.0,Safe
1987-03,12.0,Safe
1987-04,79.4,Safe
1987-05,12.5,Safe
1987-06,108.75,Safe
1987-07,843.0,DANGER
1987-08,622.7,DANGER
1987-09,643.56,DANGER
1987-10,188.4,Safe
1987-11,0.0,Safe
1987-12,0.0,Safe
1988-01,0.0,Safe
1988-02,55.4,Safe
1988-03,0.0,Safe
1988-04,27.5,Safe
1988-05,43.8,Safe
1988-06,294.5,WARNING
1988-07,646.2,DANGER
1988-08,992.4,DANGER
1988-09,428.1,DANGER
1988-10,39.5,Safe
1988-11,0.0,Safe
1988-12,50.5,Safe
1989-01,30.75,Safe
1989-02,18.25,Safe
1989-03,14.7,Safe
1989-04,0.0,Safe
1989-05,130.75,Safe
1989-06,167.0,Safe
1989-07,1010.2,DANGER
1989-08,223.5,WARNING
1989-09,494.0,DANGER
1989-10,0.0,Safe
1989-11,0.0,Safe
1989-12,137.0,Safe
1990-01,0.0,Safe
1990-02,49.5,Safe
1990-03,40.2,Safe
1990-04,0.0,Safe
1990-05,75.8,Safe
1990-06,93.1,Safe
1990-07,579.95,DANGER
1990-08,65.0,Safe
1990-09,270.6,WARNING
1990-10,1.0,Safe
1990-11,0.0,Safe
1990-12,0.0,Safe
1991-01,34.7,Safe
1991-02,6.699999999999999,Safe
1991-03,4.4,Safe
1991-04,2.0,Safe
1991-05,14.4,Safe
1991-06,132.4,Safe
1991-07,101.4,Safe
1991-08,325.9,DANGER
1991-09,168.4,Safe
1991-10,0.0,Safe
1991-11,0.0,Safe
1991-12,14.0,Safe
1992-01,0.0,Safe
1992-02,4.0,Safe
1992-03,0.0,Safe
1992-04,0.0,Safe
1992-05,133.8,Safe
1992-06,72.6,Safe
1992-07,252.8,WARNING
1992-08,157.2,Safe
1992-09,60.6,Safe
1992-10,63.0,Safe
1992-11,6.6,Safe
1992-12,0.0,Safe
1993-01,8.0,Safe
1993-02,16.6,Safe
1993-03,24.200000000000003,Safe
1993-04,57.6,Safe
1993-05,39.0,Safe
1993-06,84.0,Safe
1993-07,155.8,Safe
1993-08,370.4,DANGER
1993-09,253.4,WARNING
1993-10,12.8,Safe
1993-11,0.0,Safe
1993-12,0.0,Safe
1994-01,45.6,Safe
1994-02,49.2,Safe
1994-03,0.0,Safe
1994-04,18.2,Safe
1994-05,78.0,Safe
1994-06,126.2,Safe
1994-07,200.2,WARNING
1994-08,206.29999999999998,WARNING
1994-09,358.4,DANGER
1994-10,0.0,Safe
1994-11,7.4,Safe
1994-12,0.0,Safe
1995-01,32.0,Safe
1995-02,54.4,Safe
1995-03,4.8,Safe
1995-04,0.0,Safe
1995-05,34.6,Safe
1995-06,166.8,Safe
1995-07,85.6,Safe
1995-08,688.9,DANGER
1995-09,300.9,DANGER
1995-10,0.0,Safe
1995-11,63.4,Safe
1995-12,11.6,Safe
1996-01,43.599999999999994,Safe
1996-02,73.2,Safe
1996-03,0.0,Safe
1996-04,0.6,Safe
1996-05,12.4,Safe
1996-06,352.4,DANGER
1996-07,166.8,Safe
1996-08,401.7,DANGER
1996-09,118.8,Safe
1996-10,250.0,WARNING
1996-11,0.0,Safe
1996-12,0.0,Safe
1997-01,28.0,Safe
1997-02,0.4,Safe
1997-03,0.0,Safe
1997-04,67.0,Safe
1997-05,41.2,Safe
1997-06,320.4,DANGER
1997-07,313.2,DANGER
1997-08,139.8,Safe
1997-09,275.6,WARNING
1997-10,10.4,Safe
1997-11,0.0,Safe
1997-12,67.4,Safe
1998-01,9.6,Safe
1998-02,38.0,Safe
1998-03,6.8,Safe
1998-04,31.6,Safe
1998-05,22.4,Safe
1998-06,119.4,Safe
1998-07,350.0,DANGER
1998-08,654.4,DANGER
1998-09,125.6,Safe
1998-10,274.4,WARNING
1998-11,19.0,Safe
1998-12,0.0,Safe
1999-01,0.0,Safe
1999-02,0.0,Safe
1999-03,0.0,Safe
1999-04,0.0,Safe
1999-05,113.0,Safe
1999-06,135.0,Safe
1999-07,282.4,WARNING
1999-08,216.2,WARNING
1999-09,18.0,Safe
1999-10,64.0,Safe
1999-11,0.0,Safe
1999-12,0.0,Safe
2000-01,0.0,Safe
2000-02,10.4,Safe
2000-03,7.0,Safe
2000-04,23.7,Safe
2000-05,136.4,Safe
2000-06,246.8,WARNING
2000-07,160.5,Safe
2000-08,91.0,Safe
2000-09,92.2,Safe
2000-10,0.0,Safe
2000-11,0.0,Safe
2001-01,7.5,Safe
2001-02,0.0,Safe
2001-03,9.0,Safe
2001-04,10.2,Safe
2001-05,152.2,Safe
2001-06,186.7,Safe
2001-07,213.4,WARNING
2001-08,133.6,Safe
2001-09,363.2,DANGER
2001-10,114.0,Safe
2001-11,0.0,Safe
2001-12,0.0,Safe
2002-01,21.5,Safe
2002-02,13.0,Safe
2002-03,1.6,Safe
2002-04,6.4,Safe
2002-05,57.0,Safe
2002-06,55.4,Safe
2002-07,294.6,WARNING
2002-08,147.6,Safe
2002-09,101.0,Safe
2002-10,7.4,Safe
2002-11,6.5,Safe
2002-12,0.0,Safe
2003-01,34.8,Safe
2003-02,21.0,Safe
2003-03,18.0,Safe
2003-04,19.2,Safe
2003-05,9.6,Safe
2003-06,106.8,Safe
2003-07,313.0,DANGER
2003-08,281.8,WARNING
2003-09,76.0,Safe
2003-10,75.0,Safe
2003-11,0.0,Safe
2003-12,0.0,Safe
2004-01,0.0,Safe
2004-02,0.0,Safe
2004-03,0.0,Safe
2004-04,6.800000000000001,Safe
2004-05,57.7,Safe
2004-06,102.0,Safe
2004-07,508.0,DANGER
2004-08,175.0,Safe
2004-09,10.0,Safe
2004-10,5.0,Safe
2004-11,0.0,Safe
