Year-Month,Rainfall (mm),Flood Risk
2021-06,234.5,WARNING
2021-07,240.0,WARNING
2021-08,424.5,DANGER
2021-09,73.0,Safe
2021-10,201.0,WARNING
2021-11,0.0,Safe
2021-12,18.0,Safe
2022-01,5.0,Safe
2022-02,39.5,Safe
2022-03,0.0,Safe
2022-04,27.5,Safe
2022-05,106.0,Safe
2022-06,149.5,Safe
2022-07,50.5,Safe
2022-08,172.5,Safe
2022-09,159.0,Safe
2022-10,30.5,Safe
2022-11,0.0,Safe
2022-12,0.0,Safe
2023-01,0.5,Safe
2023-02,0.0,Safe
2023-03,0.0,Safe
2023-04,0.0,Safe
2023-05,0.0,Safe
2023-06,0.5,Safe
2023-07,0.0,Safe
2023-08,5.5,Safe
2023-09,0.5,Safe
2023-10,0.0,Safe
2023-11,0.0,Safe
2024-02,0.0,Safe
2024-03,0.0,Safe
2024-04,0.0,Safe
2024-05,0.5,Safe
2024-06,0.0,Safe
2024-07,1.0,Safe
2024-08,0.0,Safe
2024-09,3.5,Safe
2024-10,0.5,Safe
