Year-Month,Rainfall (mm),Flood Risk
2009-09,0.0,Safe
2010-07,0.0,Safe
2010-08,0.0,Safe
2010-09,0.0,Safe
2010-10,0.0,Safe
2019-01,0.0,Safe
2019-02,0.0,Safe
2019-03,0.0,Safe
2019-04,0.0,Safe
2019-05,0.0,Safe
2019-06,246.5,WARNING
2019-07,4324.699996948242,DANGER
2019-08,1841.0999994277954,DANGER
2019-09,249.50000286102295,WARNING
2019-10,13.5,Safe
2019-11,0.0,Safe
2019-12,1.0,Safe
2020-01,89.0,Safe
2020-02,6.0,Safe
2020-03,155.0,Safe
2020-04,42.5,Safe
2020-05,352.09999990463257,DANGER
2020-06,505.6000051498413,DANGER
2020-07,1817.4000043869019,DANGER
2020-08,287.79999700188637,WARNING
2020-09,613.5999958515167,DANGER
2020-10,48.0,Safe
2020-11,12.0,Safe
2020-12,0.0,Safe
2021-01,11.0,Safe
2021-02,8.5,Safe
2021-03,46.0,Safe
2021-04,17.199999809265137,Safe
2021-05,483.8000032901764,DANGER
2021-06,248.0,WARNING
2021-07,663.6000008583069,DANGER
2021-08,383.10000014305115,DANGER
2021-09,113.40000200271606,Safe
2021-10,281.2000026702881,WARNING
2021-11,0.0,Safe
2021-12,0.0,Safe
2022-01,12.199999809265137,Safe
2022-02,36.40000057220459,Safe
2022-03,0.0,Safe
2022-04,16.399999618530273,Safe
2022-05,24280.400002002716,DANGER
2022-06,38924.79999637604,DANGER
2022-07,82839.20000076294,DANGER
2022-08,88205.90000152588,DANGER
2022-09,71175.89999961853,DANGER
2022-10,68884.80000019073,DANGER
2022-11,67964.5,DANGER
2022-12,73068.0,DANGER
2023-01,26128.5,DANGER
2023-02,11.0,Safe
2023-03,1370.0,DANGER
2023-04,1773.5,DANGER
2023-05,48.0,Safe
2023-06,176.79999828338623,Safe
2023-07,397.4000015258789,DANGER
2023-08,442.1000061035156,DANGER
2023-09,236.39999961853027,WARNING
2023-10,12821.900000572205,DANGER
2023-11,25697.0,DANGER
2023-12,32364.0,DANGER
2024-01,34710.5,DANGER
2024-02,28942.0,DANGER
2024-03,50230.29999923706,DANGER
2024-04,13230.0,DANGER
2024-05,11177.79999923706,DANGER
2024-06,16319.699998378754,DANGER
2024-07,16668.300003528595,DANGER
2024-08,5492.999998092651,DANGER
2024-09,554.199999332428,DANGER
2024-10,25877.89999961853,DANGER
2024-11,15944.0,DANGER
2024-12,54258.5,DANGER
2025-01,52803.0,DANGER
