Year-Month,Rainfall (mm),Flood Risk
1970-07,135.5,Safe
2009-09,0.0,Safe
2010-07,0.0,Safe
2010-08,0.0,Safe
2010-09,0.0,Safe
2010-10,0.0,Safe
2019-01,0.0,Safe
2019-02,0.0,Safe
2019-03,0.0,Safe
2019-04,0.0,Safe
2019-05,0.0,Safe
2019-06,203.0,WARNING
2019-07,2449.5,DANGER
2019-08,315.5,DANGER
2019-09,3419.5,DANGER
2019-10,43.0,Safe
2019-11,406.5,DANGER
2019-12,328.0,DANGER
2020-01,4446.0,DANGER
2020-02,430.5,DANGER
2020-03,108.0,Safe
2020-04,997.5,DANGER
2020-05,1448.5,DANGER
2020-06,3512.5,DANGER
2020-07,5561.6000010967255,DANGER
2020-08,1522.0,DANGER
2020-09,1164.1999998092651,DANGER
2020-10,113.0,Safe
2020-11,1.5,Safe
2020-12,1.0,Safe
2021-01,16.5,Safe
2021-02,0.0,Safe
2021-03,0.0,Safe
2021-04,40.0,Safe
2021-05,2581.3799991607666,DANGER
2021-06,3516.9500007629395,DANGER
2021-07,2837.25,DANGER
2021-08,757.6000003814697,DANGER
2021-09,80.0,Safe
2021-10,168.79999923706055,Safe
2021-11,0.0,Safe
2021-12,24.5,Safe
2022-01,135.5,Safe
2022-02,36.5,Safe
2022-03,0.0,Safe
2022-04,38.5,Safe
2022-05,16141.600002288818,DANGER
2022-06,26832.50000077486,DANGER
2022-07,59770.5,DANGER
2022-08,60878.0,DANGER
2022-09,39329.0,DANGER
2022-10,22222.0,DANGER
2022-11,55826.0,DANGER
2022-12,53793.5,DANGER
2023-01,19567.5,DANGER
2023-02,0.0,Safe
2023-03,1398.5,DANGER
2023-04,1446.0,DANGER
2023-05,81.0,Safe
2023-06,81.0,Safe
2023-07,2464.0,DANGER
2023-08,3543.7000000476837,DANGER
2023-09,1246.0,DANGER
2023-10,14151.5,DANGER
2023-11,29868.0,DANGER
2023-12,19918.5,DANGER
2024-01,15631.5,DANGER
2024-02,31985.0,DANGER
2024-03,51881.0,DANGER
2024-04,18021.5,DANGER
2024-05,14156.0,DANGER
2024-06,14930.0,DANGER
2024-07,2101.0,DANGER
2024-08,3376.5,DANGER
2024-09,1172.5,DANGER
2024-10,24158.0,DANGER
2024-11,11726.0,DANGER
2024-12,44703.5,DANGER
2025-01,46481.5,DANGER
