Year-Month,Rainfall (mm),Flood Risk
1981-06,26.7,Safe
1981-07,427.2,DANGER
1981-08,109.2,Safe
1981-09,135.1,Safe
1981-10,0.0,Safe
1982-06,27.3,Safe
1982-07,31.8,Safe
1982-08,64.1,Safe
1982-09,114.4,Safe
1982-10,0.0,Safe
1983-06,139.8,Safe
1983-07,315.0,DANGER
1983-08,122.0,Safe
1983-09,102.8,Safe
1983-10,97.7,Safe
1984-05,126.39999999999999,Safe
1984-06,123.39999999999999,Safe
1984-07,223.5,WARNING
1984-08,91.2,Safe
1984-09,268.6,WARNING
1984-10,0.0,Safe
1985-06,48.2,Safe
1985-07,479.2,DANGER
1985-08,242.2,WARNING
1985-09,283.0,WARNING
1985-10,219.39999999999998,WARNING
1986-06,52.4,Safe
1986-07,369.1,DANGER
1986-08,80.80000000000001,Safe
1986-09,51.800000000000004,Safe
1986-10,10.4,Safe
1987-05,0.0,Safe
1987-06,52.4,Safe
1987-07,252.8,WARNING
1987-08,566.8,DANGER
1987-09,351.8,DANGER
1987-10,0.4,Safe
1988-06,145.0,Safe
1988-07,315.3,DANGER
1988-08,264.59999999999997,WARNING
1988-09,135.1,Safe
1988-10,20.6,Safe
1989-06,79.0,Safe
1989-07,452.4,DANGER
1989-08,154.6,Safe
1989-09,178.4,Safe
1989-10,35.4,Safe
1990-06,82.8,Safe
1990-07,425.40000000000003,DANGER
1990-08,154.4,Safe
1990-09,146.6,Safe
1990-10,29.799999999999997,Safe
1991-06,45.4,Safe
1991-07,164.5,Safe
1991-08,401.0,DANGER
1991-09,41.0,Safe
1991-10,0.0,Safe
1992-06,87.0,Safe
1992-07,288.4,WARNING
1992-08,44.5,Safe
1992-09,54.599999999999994,Safe
1992-10,20.6,Safe
1993-06,69.89999999999999,Safe
1993-07,143.9,Safe
1993-08,190.1,Safe
1993-09,55.699999999999996,Safe
1993-10,2.0,Safe
1994-06,55.8,Safe
1994-07,305.4,DANGER
1994-08,257.3,WARNING
1994-09,259.0,WARNING
1994-10,9.0,Safe
1995-06,67.8,Safe
1995-07,178.8,Safe
1995-08,228.3,WARNING
1995-09,162.9,Safe
1995-10,0.0,Safe
1996-06,241.8,WARNING
1996-07,505.8,DANGER
1996-08,281.5,WARNING
1996-09,58.4,Safe
1996-10,115.1,Safe
1997-06,372.0,DANGER
1997-07,249.0,WARNING
1997-08,273.40000000000003,WARNING
1997-09,169.2,Safe
1997-10,0.0,Safe
1998-06,75.39999999999999,Safe
1998-07,416.59999999999997,DANGER
1998-08,490.3,DANGER
1998-09,304.8,DANGER
1998-10,63.2,Safe
1999-01,0.8,Safe
1999-02,0.4,Safe
1999-03,0.0,Safe
1999-04,3.6,Safe
1999-05,124.6,Safe
1999-06,347.8,DANGER
1999-07,320.0,DANGER
1999-08,380.6,DANGER
1999-09,96.4,Safe
1999-10,166.0,Safe
1999-11,0.0,Safe
1999-12,0.0,Safe
2000-01,0.8,Safe
2000-02,28.6,Safe
2000-03,4.1000000000000005,Safe
2000-04,72.0,Safe
2000-05,144.6,Safe
2000-06,268.2,WARNING
2000-07,79.3,Safe
2000-08,129.6,Safe
2000-09,122.8,Safe
2000-10,0.0,Safe
2000-11,0.0,Safe
2000-12,0.0,Safe
2001-01,1.8,Safe
2001-02,0.4,Safe
2001-03,4.0,Safe
2001-04,0.0,Safe
2001-05,253.8,WARNING
2001-06,221.3,WARNING
2001-07,104.7,Safe
2001-08,278.0,WARNING
2001-09,175.2,Safe
2001-10,251.8,WARNING
2001-11,0.0,Safe
2001-12,0.0,Safe
2002-01,14.1,Safe
2002-02,2.8,Safe
2002-03,0.4,Safe
2002-04,50.0,Safe
