Year-Month,Rainfall (mm),Flood Risk
2009-09,0.0,Safe
2010-06,0.0,Safe
2010-07,0.0,Safe
2010-08,0.0,Safe
2010-09,0.0,Safe
2010-10,0.0,Safe
2019-01,0.0,Safe
2019-02,0.0,Safe
2019-03,0.0,Safe
2019-04,0.0,Safe
2019-05,0.0,Safe
2019-06,0.0,Safe
2019-07,0.0,Safe
2019-08,21.0,Safe
2019-09,2563.0,DANGER
2019-10,0.0,Safe
2019-11,0.0,Safe
2019-12,0.0,Safe
2020-01,96.0,Safe
2020-02,0.0,Safe
2020-03,0.0,Safe
2020-06,1855.5,DANGER
2020-07,7063.0,DANGER
2020-08,1100.5,DANGER
2020-09,1535.5,DANGER
2020-10,10.0,Safe
2020-11,1.0,Safe
2020-12,0.0,Safe
2021-01,2.0,Safe
2021-02,9.0,Safe
2021-03,0.0,Safe
2021-04,27.0,Safe
2021-05,155.0,Safe
2021-06,30.0,Safe
2021-07,3804.0,DANGER
2021-08,430.7,DANGER
2021-09,143.3,Safe
2021-10,96.6,Safe
2021-11,0.0,Safe
2021-12,41.4,Safe
2022-01,25.8,Safe
2022-02,26.8,Safe
2022-03,138.5,Safe
2022-04,0.0,Safe
2022-05,17211.2,DANGER
2022-06,40372.0,DANGER
2022-07,81526.4,DANGER
2022-08,84830.6,DANGER
2022-09,64829.5,DANGER
2022-10,13.8,Safe
2022-11,26853.0,DANGER
2022-12,63904.5,DANGER
2023-01,29230.0,DANGER
2023-02,751.5,DANGER
2023-03,969.5,DANGER
2023-04,1372.0,DANGER
2023-07,294.5,WARNING
2023-08,3671.0,DANGER
2023-09,558.5,DANGER
2023-10,0.0,Safe
2024-02,135.5,Safe
2024-03,39.6,Safe
2024-04,0.0,Safe
2024-05,80.2,Safe
2024-06,84.4,Safe
2024-07,258.62,WARNING
2024-08,299.6,WARNING
2024-09,3266.14,DANGER
2024-10,28781.0,DANGER
2024-11,23634.0,DANGER
2024-12,61593.0,DANGER
2025-01,66550.5,DANGER
