Year-Month,Rainfall (mm),Flood Risk
1974-06,20.9,Safe
1974-07,451.0,DANGER
1980-06,99.4,Safe
1980-07,497.2,DANGER
1980-08,761.4,DANGER
1980-09,437.4,DANGER
1980-10,52.2,Safe
1981-06,25.4,Safe
1981-07,743.4,DANGER
1981-08,275.2,WARNING
1981-09,667.6,DANGER
1981-10,0.0,Safe
1982-07,100.2,Safe
1982-08,273.6,WARNING
1983-06,32.3,Safe
1983-07,351.8,DANGER
1983-08,139.4,Safe
1983-09,487.8,DANGER
1983-10,62.0,Safe
1984-06,187.4,Safe
1984-07,635.2,DANGER
1984-08,606.0,DANGER
1984-09,192.6,Safe
1984-10,30.0,Safe
1985-06,112.4,Safe
1985-07,694.4,DANGER
1985-08,293.4,WARNING
1985-09,280.2,WARNING
1985-10,341.2,DANGER
1986-06,111.2,Safe
1986-07,1233.4,DANGER
1986-08,140.4,Safe
1986-09,368.2,DANGER
1986-10,21.8,Safe
1987-06,0.0,Safe
1987-07,819.0,DANGER
1987-08,319.40000000000003,DANGER
1987-09,528.6,DANGER
1987-10,0.0,Safe
1988-06,269.8,WARNING
1988-07,806.6,DANGER
1988-08,819.6,DANGER
1988-09,458.0,DANGER
1988-10,151.0,Safe
1989-06,60.5,Safe
1989-07,1452.0,DANGER
1989-08,668.8,DANGER
1989-09,381.2,DANGER
1989-10,8.0,Safe
1990-06,392.8,DANGER
1990-07,1718.0,DANGER
1990-08,286.4,WARNING
1990-09,289.4,WARNING
1990-10,124.4,Safe
1991-06,36.0,Safe
1991-07,481.0,DANGER
1991-08,1138.6,DANGER
1991-09,691.2,DANGER
1991-10,0.0,Safe
1992-01,0.0,Safe
1992-06,38.8,Safe
1992-07,625.6,DANGER
1992-08,1130.0,DANGER
1992-09,197.4,Safe
1992-10,114.0,Safe
1993-06,370.8,DANGER
1993-07,646.4,DANGER
1993-08,1206.8,DANGER
1993-09,1038.4,DANGER
1993-10,21.8,Safe
1994-06,334.8,DANGER
1994-07,236.0,WARNING
1994-08,383.6,DANGER
1994-09,240.0,WARNING
1994-10,13.2,Safe
1995-06,246.0,WARNING
1995-07,502.40000000000003,DANGER
1995-08,522.0,DANGER
1995-09,524.4,DANGER
1995-10,0.0,Safe
1996-06,190.79999999999998,Safe
1996-07,516.6,DANGER
1996-08,856.0,DANGER
1996-09,452.4,DANGER
1996-10,158.0,Safe
1997-06,336.0,DANGER
1997-07,792.4,DANGER
1997-08,1052.6,DANGER
1997-09,502.8,DANGER
1997-10,0.6,Safe
1998-06,347.2,DANGER
1998-07,561.2,DANGER
1998-08,602.8,DANGER
1998-09,306.0,DANGER
1998-10,91.19999999999999,Safe
1999-06,38.4,Safe
1999-07,991.6,DANGER
1999-08,409.2,DANGER
1999-09,470.8,DANGER
