Year-Month,Rainfall (mm),Flood Risk
1981-03,1.8,Safe
1981-06,111.6,Safe
1981-07,377.0,DANGER
1981-08,127.4,Safe
1981-09,119.5,Safe
1981-10,0.0,Safe
1982-06,86.4,Safe
1982-07,156.0,Safe
1982-08,23.2,Safe
1982-09,116.8,Safe
1982-10,4.0,Safe
1983-06,53.199999999999996,Safe
1983-07,390.2,DANGER
1983-08,96.4,Safe
1983-09,33.4,Safe
1983-10,8.0,Safe
1984-06,53.6,Safe
1984-07,378.2,DANGER
1984-08,65.4,Safe
1984-09,257.4,WARNING
1984-10,0.0,Safe
1994-03,0.0,Safe
1997-01,0.0,Safe
2000-01,0.2,Safe
2002-01,25.2,Safe
2002-02,16.6,Safe
2002-03,1.4,Safe
2002-04,12.2,Safe
2002-05,60.1,Safe
2002-06,161.7,Safe
2002-07,426.8,DANGER
2002-08,66.6,Safe
2002-09,142.6,Safe
2002-10,6.0,Safe
2002-11,0.0,Safe
2002-12,0.0,Safe
2003-01,35.6,Safe
2003-02,12.799999999999999,Safe
2003-03,19.0,Safe
2003-04,27.4,Safe
2003-05,57.599999999999994,Safe
2003-06,521.2,DANGER
2003-07,292.8,WARNING
2003-08,179.79999999999998,Safe
2003-09,127.6,Safe
2003-10,67.1,Safe
2003-11,0.0,Safe
2003-12,5.3,Safe
2004-01,22.0,Safe
2004-02,0.0,Safe
2004-03,0.0,Safe
2004-04,84.4,Safe
2004-05,70.6,Safe
2004-06,698.2,DANGER
2004-07,640.8,DANGER
2004-08,116.19999999999999,Safe
2004-09,81.7,Safe
2004-10,4.7,Safe
2004-11,0.0,Safe
2004-12,0.0,Safe
2005-01,19.6,Safe
2005-02,6.2,Safe
2005-03,14.2,Safe
2005-04,18.799999999999997,Safe
2005-05,50.2,Safe
2005-06,115.0,Safe
2005-07,149.2,Safe
2005-08,675.6,DANGER
2005-09,96.2,Safe
2005-10,26.0,Safe
2005-11,0.0,Safe
2005-12,0.0,Safe
2006-01,0.0,Safe
2006-02,0.0,Safe
2006-03,4.6,Safe
2006-04,24.200000000000003,Safe
2006-05,62.8,Safe
2006-06,91.4,Safe
2006-07,294.8,WARNING
2006-08,112.0,Safe
2006-09,390.40000000000003,DANGER
2006-10,24.599999999999998,Safe
2006-11,0.0,Safe
2006-12,0.0,Safe
2007-01,0.0,Safe
2007-02,38.0,Safe
2007-03,12.4,Safe
2007-04,12.8,Safe
2007-05,175.6,Safe
2007-06,378.4,DANGER
2007-07,662.3,DANGER
2007-08,672.0,DANGER
2007-09,476.20000000000005,DANGER
2007-10,105.8,Safe
2007-11,0.0,Safe
2007-12,0.0,Safe
2008-01,2.1,Safe
2008-02,6.0,Safe
2008-03,1.4,Safe
2008-04,15.200000000000001,Safe
2008-05,202.8,WARNING
2008-06,88.4,Safe
2008-07,450.0,DANGER
2008-08,265.2,WARNING
2008-09,101.2,Safe
2008-10,53.2,Safe
2008-11,0.0,Safe
2008-12,0.0,Safe
2009-01,0.0,Safe
2009-02,0.0,Safe
2009-03,5.6,Safe
2009-04,8.4,Safe
2009-05,143.4,Safe
2009-06,69.5,Safe
2009-07,535.4,DANGER
2009-08,335.8,DANGER
2009-09,95.7,Safe
2009-10,40.6,Safe
2009-11,0.0,Safe
2009-12,2.2,Safe
2010-01,0.0,Safe
2010-02,7.8,Safe
2010-03,0.0,Safe
2010-04,46.400000000000006,Safe
2010-05,118.8,Safe
2010-06,64.2,Safe
2010-07,115.39999999999999,Safe
2010-08,122.0,Safe
2010-09,56.400000000000006,Safe
2010-10,4.0,Safe
2010-11,0.0,Safe
2010-12,0.0,Safe
2011-01,3.2,Safe
2011-02,0.0,Safe
2011-03,4.0,Safe
2011-04,45.8,Safe
2011-05,168.0,Safe
2011-06,32.6,Safe
2011-07,126.0,Safe
2011-08,58.6,Safe
2011-09,262.8,WARNING
2011-10,2.0,Safe
2011-11,0.0,Safe
2011-12,0.0,Safe
2012-01,0.0,Safe
2012-02,0.0,Safe
2012-03,5.2,Safe
2012-04,53.2,Safe
2012-05,28.2,Safe
2012-06,54.800000000000004,Safe
2012-07,123.4,Safe
2012-08,31.5,Safe
2012-09,78.9,Safe
2012-10,12.2,Safe
2012-11,0.0,Safe
2012-12,0.0,Safe
2013-01,13.4,Safe
2013-02,32.0,Safe
2013-03,5.2,Safe
2013-04,51.9,Safe
2013-05,158.5,Safe
2013-06,157.6,Safe
2013-07,61.6,Safe
2013-08,31.2,Safe
2013-09,80.0,Safe
2013-10,253.29999999999998,WARNING
2013-11,0.0,Safe
2013-12,0.0,Safe
2014-01,1.4,Safe
2014-02,15.2,Safe
2014-03,8.6,Safe
2014-04,0.0,Safe
2014-05,48.3,Safe
2014-06,118.0,Safe
2014-07,345.1,DANGER
2014-08,405.8,DANGER
2014-09,31.0,Safe
2014-10,241.60000000000002,WARNING
2014-11,0.0,Safe
2014-12,0.0,Safe
2015-01,17.2,Safe
2015-02,0.0,Safe
2015-03,43.8,Safe
2015-04,94.1,Safe
2015-05,34.9,Safe
2015-06,70.10000000000001,Safe
2015-07,228.7,WARNING
2015-08,310.7,DANGER
2015-09,113.7,Safe
2015-10,0.0,Safe
2015-11,0.0,Safe
2015-12,0.0,Safe
2016-06,261.0,WARNING
2016-07,376.0,DANGER
2016-08,106.4,Safe
2016-09,409.5,DANGER
2016-10,2.0,Safe
2016-11,0.0,Safe
2016-12,0.0,Safe
2017-01,0.0,Safe
2017-02,0.0,Safe
2017-03,136.4,Safe
2017-04,54.7,Safe
2017-05,124.30000000000001,Safe
2017-06,128.8,Safe
2017-07,389.0,DANGER
2017-08,558.6,DANGER
2017-09,80.2,Safe
2017-10,0.0,Safe
2017-11,0.0,Safe
2017-12,0.0,Safe
2018-01,0.0,Safe
2018-02,0.0,Safe
2018-03,0.0,Safe
2018-04,36.0,Safe
2018-05,43.6,Safe
2018-06,140.0,Safe
2018-07,308.1,DANGER
2018-08,164.79999999999998,Safe
2018-09,106.4,Safe
2018-10,0.6,Safe
2018-11,0.0,Safe
2018-12,0.0,Safe
2019-01,8.8,Safe
2019-02,26.6,Safe
2019-03,5.9,Safe
2019-04,115.5,Safe
2019-05,166.9,Safe
2019-06,106.4,Safe
2019-07,265.3,WARNING
2019-08,182.5,Safe
2019-09,403.79999999999995,DANGER
2019-10,5.6,Safe
2019-11,0.0,Safe
2019-12,0.0,Safe
2020-01,3.0,Safe
2020-02,9.4,Safe
2020-03,11.299999999999999,Safe
2020-04,66.3,Safe
2020-05,78.4,Safe
2020-06,467.4,DANGER
2020-07,588.5,DANGER
2020-08,270.8,WARNING
2020-09,200.6,WARNING
2020-10,12.4,Safe
2020-11,0.0,Safe
2020-12,0.0,Safe
2021-01,0.0,Safe
2021-02,0.0,Safe
2021-03,0.0,Safe
2021-04,20.7,Safe
2021-05,380.2,DANGER
2021-06,480.8,DANGER
2021-07,474.2,DANGER
2021-08,301.8,DANGER
2021-09,45.3,Safe
2021-10,335.5,DANGER
2021-11,0.0,Safe
2021-12,5.0,Safe
2022-01,1.9,Safe
2022-02,47.9,Safe
2022-03,0.0,Safe
2022-04,31.200000000000003,Safe
2022-05,106.2,Safe
2022-06,210.1,WARNING
2022-07,159.9,Safe
2022-08,177.8,Safe
2022-09,107.4,Safe
2022-10,37.6,Safe
2022-11,0.0,Safe
2022-12,0.0,Safe
2023-01,0.0,Safe
2023-02,0.0,Safe
2023-03,3.6,Safe
2023-04,21.1,Safe
2023-05,27.8,Safe
2023-06,55.1,Safe
2023-07,114.1,Safe
2023-08,338.2,DANGER
2023-09,92.4,Safe
2023-10,51.0,Safe
2023-11,0.0,Safe
2023-12,5.0,Safe
2024-01,0.0,Safe
2024-02,1.0,Safe
2024-03,44.6,Safe
2024-04,0.0,Safe
2024-05,112.4,Safe
2024-06,64.0,Safe
2024-07,127.6,Safe
2024-08,292.1,WARNING
2024-09,225.2,WARNING
2024-10,19.0,Safe
2024-11,0.0,Safe
2024-12,0.0,Safe
2025-01,0.0,Safe
