Year-Month,Rainfall (mm),Flood Risk
1992-06,30.8,Safe
1992-07,345.3,DANGER
1992-08,214.0,WARNING
1992-09,151.20000000000002,Safe
1992-10,1.2,Safe
1993-06,103.4,Safe
1993-07,293.8,WARNING
1993-08,523.3,DANGER
1993-09,191.4,Safe
1993-10,3.1999999999999997,Safe
1994-06,103.0,Safe
1994-07,97.5,Safe
1994-08,146.8,Safe
1994-09,58.2,Safe
1994-10,83.8,Safe
1995-06,80.39999999999999,Safe
1995-07,201.4,WARNING
1995-08,503.8,DANGER
1995-09,702.6,DANGER
1995-10,13.0,Safe
1996-06,105.6,Safe
1996-07,276.6,WARNING
1996-08,319.8,DANGER
1996-09,433.6,DANGER
1996-10,95.60000000000001,Safe
1997-06,246.1,WARNING
1997-07,549.6,DANGER
1997-08,310.4,DANGER
1997-09,111.2,Safe
1997-10,6.0,Safe
1998-06,162.0,Safe
1998-07,541.8,DANGER
1998-08,383.0,DANGER
1998-09,321.0,DANGER
1998-10,118.0,Safe
1999-06,247.7,WARNING
1999-07,477.2,DANGER
1999-08,404.2,DANGER
1999-09,360.6,DANGER
1999-10,218.2,WARNING
2000-06,124.8,Safe
2000-07,156.8,Safe
2000-08,164.6,Safe
2000-09,460.8,DANGER
2000-10,4.8,Safe
2001-06,291.59999999999997,WARNING
2001-07,162.4,Safe
2001-08,111.39999999999999,Safe
2001-09,159.8,Safe
2001-10,191.6,Safe
2002-06,43.4,Safe
2002-07,198.4,Safe
2002-08,324.6,DANGER
2002-09,272.4,WARNING
2002-10,5.0,Safe
2003-06,110.6,Safe
2003-07,310.4,DANGER
2003-08,277.4,WARNING
2003-09,147.3,Safe
2003-10,197.0,Safe
2004-06,227.4,WARNING
2004-07,473.8,DANGER
2004-08,142.2,Safe
2004-09,41.8,Safe
2004-10,143.79999999999998,Safe
2005-06,14.8,Safe
2005-07,316.7,DANGER
2005-08,549.2,DANGER
2005-09,106.4,Safe
2005-10,13.599999999999998,Safe
2006-06,131.8,Safe
2006-07,249.8,WARNING
2006-08,207.0,WARNING
2006-09,536.9,DANGER
2006-10,20.5,Safe
2007-06,173.0,Safe
2007-07,656.4,DANGER
2007-08,190.60000000000002,Safe
2007-09,320.4,DANGER
2007-10,59.2,Safe
2008-06,270.4,WARNING
2008-07,276.5,WARNING
2008-08,238.6,WARNING
2008-09,117.2,Safe
2008-10,48.4,Safe
2008-12,0.0,Safe
2009-06,42.4,Safe
2009-07,331.5,DANGER
2009-08,678.6,DANGER
2009-09,344.9,DANGER
2009-10,173.1,Safe
2010-06,58.1,Safe
2010-07,3.0,Safe
2012-06,106.2,Safe
2012-07,285.8,WARNING
2012-08,154.0,Safe
2012-09,135.4,Safe
2012-10,103.69999999999999,Safe
2013-06,71.7,Safe
2013-07,105.5,Safe
2013-08,333.09999999999997,DANGER
2013-09,171.8,Safe
2013-10,257.4,WARNING
2014-04,0.0,Safe
2014-05,0.0,Safe
2014-06,55.5,Safe
2014-07,438.2,DANGER
2014-08,95.6,Safe
2014-09,235.8,WARNING
2014-10,15.0,Safe
2015-06,243.1,WARNING
2015-07,395.0,DANGER
2015-08,244.2,WARNING
2015-09,231.0,WARNING
2015-10,0.0,Safe
2016-06,205.3,WARNING
2016-07,365.1,DANGER
2016-08,188.39999999999998,Safe
2016-09,438.8,DANGER
2016-10,0.0,Safe
2017-06,71.39999999999999,Safe
2017-07,262.8,WARNING
2017-08,201.8,WARNING
2017-09,42.8,Safe
2017-10,147.0,Safe
2018-01,0.0,Safe
2018-06,74.2,Safe
2018-07,232.60000000000002,WARNING
2018-08,547.2,DANGER
2018-09,104.6,Safe
2018-10,104.4,Safe
2019-05,90.5,Safe
2019-06,76.1,Safe
2019-07,289.7,WARNING
2019-08,139.3,Safe
2019-09,277.2,WARNING
2019-10,5.4,Safe
2020-06,90.6,Safe
2020-07,317.2,DANGER
2020-08,163.20000000000002,Safe
2020-09,249.8,WARNING
2020-10,80.8,Safe
2021-05,238.8,WARNING
2021-06,350.0,DANGER
2021-07,299.8,WARNING
2021-08,240.9,WARNING
2021-09,141.6,Safe
2021-10,214.2,WARNING
2021-11,0.0,Safe
2021-12,12.2,Safe
2022-01,22.0,Safe
2022-02,35.8,Safe
2022-03,0.0,Safe
2022-04,0.0,Safe
2022-05,71.24,Safe
2022-06,149.0,Safe
2022-07,57.0,Safe
2022-08,112.6,Safe
2022-09,140.0,Safe
2022-10,62.6,Safe
2022-11,0.0,Safe
2022-12,0.0,Safe
2023-01,0.0,Safe
2023-02,0.0,Safe
2023-03,31.0,Safe
2023-04,14.8,Safe
2023-05,45.599999999999994,Safe
2023-06,133.0,Safe
2023-07,259.2,WARNING
2023-08,371.6,DANGER
2023-09,318.8,DANGER
2023-10,128.4,Safe
2023-11,0.0,Safe
2023-12,7.6000000000000005,Safe
2024-01,0.0,Safe
2024-02,30.2,Safe
2024-03,38.599999999999994,Safe
2024-04,0.0,Safe
2024-05,42.2,Safe
2024-06,40.8,Safe
2024-07,173.6,Safe
2024-08,176.4,Safe
2024-09,28.6,Safe
2024-10,18.6,Safe
2024-11,0.0,Safe
2024-12,0.0,Safe
2025-01,0.0,Safe
