Year-Month,Rainfall (mm),Flood Risk,Sub_District
2019-02,0.0,Safe,Ntroad xing (ranganadi)
2019-03,0.0,Safe,Ntroad xing (ranganadi)
2019-04,68.5,Safe,Ntroad xing (ranganadi)
2019-05,203.5,WARNING,Ntroad xing (ranganadi)
