Year-Month,Rainfall (mm),Flood Risk,Sub_District
2017-08,679.0,DANGER,Araria
2017-09,134.0,Safe,Araria
2017-10,104.0,Safe,Araria
2017-11,0.0,Safe,Araria
2017-12,0.0,Safe,Araria
2018-01,0.0,Safe,Araria
2018-02,0.0,Safe,Araria
2018-03,2.0,Safe,Araria
2018-04,160.0,Safe,Araria
2018-05,161.0,Safe,Araria
2018-06,98.0,Safe,Araria
2018-07,241.00000083446503,WARNING,Araria
2018-08,408.0000004768372,DANGER,Araria
2018-09,164.39999878406525,Safe,Araria
2018-10,4.0,Safe,Araria
2018-11,0.0,Safe,Araria
2018-12,3.0,Safe,Araria
2019-01,0.6000000238418579,Safe,Araria
2019-02,13.0,Safe,Araria
2019-03,3.0,Safe,Araria
2019-04,22.399999976158146,Safe,Araria
2019-05,82.01000022888184,Safe,Araria
2019-06,517.0,DANGER,Araria
2019-07,1630.4999969303608,DANGER,Araria
2019-08,742.4999995529652,DANGER,Araria
2019-09,3138.500003159046,DANGER,Araria
2019-10,1754.5999999046326,DANGER,Araria
2019-11,342.5,DANGER,Araria
2019-12,813.5,DANGER,Araria
2020-01,58.10000002384186,Safe,Araria
2020-02,24.0,Safe,Araria
2020-03,118.39999997615814,Safe,Araria
2020-04,1271.5,DANGER,Araria
2020-05,1787.699999332428,DANGER,Araria
2020-06,1784.8000021278858,DANGER,Araria
2020-07,2190.499998807907,DANGER,Araria
2020-08,1690.4999988377094,DANGER,Araria
2020-09,1725.4999977350235,DANGER,Araria
2020-10,6162.999999910593,DANGER,Araria
2020-11,0.0,Safe,Araria
2020-12,0.0,Safe,Araria
2021-01,0.0,Safe,Araria
2021-02,0.0,Safe,Araria
2021-03,0.5,Safe,Araria
2021-04,68.30000007152557,Safe,Araria
2021-05,970.8999974727632,DANGER,Araria
2021-06,945.399998575449,DANGER,Araria
2021-07,245.60000014305115,WARNING,Araria
2021-08,200.60000109672544,WARNING,Araria
2021-09,76.8000001013279,Safe,Araria
2021-10,179.60000228881836,Safe,Araria
2021-11,0.0,Safe,Araria
2021-12,2.799999952316284,Safe,Araria
2022-01,6.0,Safe,Araria
2022-02,26.0,Safe,Araria
2022-03,0.0,Safe,Araria
2022-04,6.3999998569488525,Safe,Araria
2022-05,14135.70000064373,DANGER,Araria
2022-06,18704.60000327229,DANGER,Araria
2022-07,572.1000007987022,DANGER,Araria
2022-08,181.40000009536743,Safe,Araria
2022-09,277.1999996304512,WARNING,Araria
2022-10,81.5,Safe,Araria
2022-11,0.0,Safe,Araria
2022-12,0.0,Safe,Araria
2023-01,0.0,Safe,Araria
2023-02,0.0,Safe,Araria
2023-03,7.199999928474426,Safe,Araria
2023-04,5.200000107288361,Safe,Araria
2023-05,55.59999990463257,Safe,Araria
2023-06,252.7999975681305,WARNING,Araria
2023-07,416.599999666214,DANGER,Araria
2023-08,622.7999984025955,DANGER,Araria
2023-09,318.200002104044,DANGER,Araria
2023-10,92.79999995231628,Safe,Araria
2023-11,0.0,Safe,Araria
2023-12,4.0,Safe,Araria
2024-01,0.0,Safe,Araria
2024-02,1.2000000476837158,Safe,Araria
2024-03,66.39999961853027,Safe,Araria
2024-04,0.0,Safe,Araria
2024-05,99.99999809265135,Safe,Araria
2024-06,239.79999947547915,WARNING,Araria
2024-07,264.99999964237213,WARNING,Araria
2024-08,237.6000016927719,WARNING,Araria
2024-09,439.5999994277954,DANGER,Araria
2024-10,3.3999999165534973,Safe,Araria
2024-11,0.0,Safe,Araria
2024-12,0.0,Safe,Araria
2025-01,0.0,Safe,Araria
1995-07,0.0,Safe,Bathnaha
2009-09,0.0,Safe,Bathnaha
2010-07,0.0,Safe,Bathnaha
2010-08,0.0,Safe,Bathnaha
2010-09,0.0,Safe,Bathnaha
2010-10,0.0,Safe,Bathnaha
2019-01,0.0,Safe,Bathnaha
2019-02,0.0,Safe,Bathnaha
2019-03,0.0,Safe,Bathnaha
