Year-Month,Rainfall (mm),Flood Risk,Sub_District
1973-01,48.50999975204468,Safe,Chanpatia
1973-02,14.480000257492064,Safe,Chanpatia
1973-03,1.2699999809265137,Safe,Chanpatia
1973-04,15.489999771118164,Safe,Chanpatia
1973-05,24.12999987602234,Safe,Chanpatia
1973-06,372.11000299453735,DANGER,Chanpatia
1973-07,196.85000014305115,Safe,Chanpatia
1973-08,316.2399969100952,DANGER,Chanpatia
1973-09,430.5200102329254,DANGER,Chanpatia
1973-10,103.88000059127808,Safe,Chanpatia
1973-11,20.82999992370605,Safe,Chanpatia
1973-12,0.0,Safe,Chanpatia
1974-01,3.3019999265670776,Safe,Chanpatia
1974-02,0.5099999904632568,Safe,Chanpatia
1974-03,20.31999921798706,Safe,Chanpatia
1974-04,3.039999961853028,Safe,Chanpatia
1974-05,54.109999656677246,Safe,Chanpatia
1974-06,114.28999900817873,Safe,Chanpatia
1974-07,674.7899978160858,DANGER,Chanpatia
1974-08,587.4999985694885,DANGER,Chanpatia
1974-09,556.2600011825562,DANGER,Chanpatia
1974-10,21.520000457763672,Safe,Chanpatia
1974-11,0.0,Safe,Chanpatia
1974-12,0.0,Safe,Chanpatia
1975-01,36.07000017166138,Safe,Chanpatia
1975-02,9.140000104904177,Safe,Chanpatia
1975-03,23.369999647140503,Safe,Chanpatia
1975-04,0.7599999904632568,Safe,Chanpatia
1975-05,34.549999475479126,Safe,Chanpatia
1975-06,351.78999972343445,DANGER,Chanpatia
1975-07,602.7399961948395,DANGER,Chanpatia
1975-08,221.7399983406067,WARNING,Chanpatia
1975-09,297.4199984073639,WARNING,Chanpatia
1975-10,63.92999815940857,Safe,Chanpatia
1975-11,0.0,Safe,Chanpatia
1975-12,0.0,Safe,Chanpatia
1976-01,11.43000030517578,Safe,Chanpatia
1976-02,6.849999904632568,Safe,Chanpatia
1976-03,0.7599999904632568,Safe,Chanpatia
1976-04,2.289999961853028,Safe,Chanpatia
1976-05,103.38000011444092,Safe,Chanpatia
1976-06,275.84999799728394,WARNING,Chanpatia
1976-07,376.29999566078186,DANGER,Chanpatia
1976-08,81.02999973297119,Safe,Chanpatia
1976-09,154.88999795913696,Safe,Chanpatia
1976-10,146.80999898910522,Safe,Chanpatia
1976-11,0.0,Safe,Chanpatia
1976-12,0.0,Safe,Chanpatia
1977-01,2.539999961853028,Safe,Chanpatia
1977-02,3.809999942779541,Safe,Chanpatia
1977-03,0.25,Safe,Chanpatia
1977-04,19.049999713897705,Safe,Chanpatia
1977-05,197.1000006198883,Safe,Chanpatia
1977-06,69.84999990463257,Safe,Chanpatia
1977-07,376.8699967861176,DANGER,Chanpatia
1977-08,414.729996919632,DANGER,Chanpatia
1977-09,33.0099995136261,Safe,Chanpatia
1977-10,61.95999956130981,Safe,Chanpatia
1977-11,16.769999980926514,Safe,Chanpatia
1977-12,35.05000019073486,Safe,Chanpatia
1978-01,11.43000030517578,Safe,Chanpatia
1978-02,18.27999973297119,Safe,Chanpatia
1980-04,0.0,Safe,Chanpatia
1981-06,130.40000009536743,Safe,Chanpatia
1981-07,648.1000026464462,DANGER,Chanpatia
1981-08,185.49999937415123,Safe,Chanpatia
1981-09,147.30000293254852,Safe,Chanpatia
1981-10,0.0,Safe,Chanpatia
1982-06,102.29999935626984,Safe,Chanpatia
1982-07,267.70000080764294,WARNING,Chanpatia
1982-08,179.299999371171,Safe,Chanpatia
1982-09,153.8000005632639,Safe,Chanpatia
1982-10,0.0,Safe,Chanpatia
1983-06,0.1000000014901161,Safe,Chanpatia
1983-07,265.1999976634979,WARNING,Chanpatia
1983-08,180.7999984920025,Safe,Chanpatia
1983-09,98.89999884366988,Safe,Chanpatia
1983-10,18.799999237060547,Safe,Chanpatia
1984-06,127.900000333786,Safe,Chanpatia
1984-07,658.2999987006187,DANGER,Chanpatia
1984-08,200.1999970972538,WARNING,Chanpatia
1984-09,410.80000615119934,DANGER,Chanpatia
1984-10,3.0,Safe,Chanpatia
1985-01,10.29999977350235,Safe,Chanpatia
1985-02,0.0,Safe,Chanpatia
1985-03,0.0,Safe,Chanpatia
1985-04,15.0,Safe,Chanpatia
1985-05,60.20000004768372,Safe,Chanpatia
1985-06,170.1999982893467,Safe,Chanpatia
1985-07,557.2999966740608,DANGER,Chanpatia
1985-08,154.400000333786,Safe,Chanpatia
1985-09,289.80000257492065,WARNING,Chanpatia
1985-10,117.90000021457672,Safe,Chanpatia
1985-11,0.0,Safe,Chanpatia
1985-12,13.800000190734863,Safe,Chanpatia
1986-01,0.0,Safe,Chanpatia
1986-02,0.0,Safe,Chanpatia
1986-03,0.0,Safe,Chanpatia
1986-04,3.1999999284744263,Safe,Chanpatia
1986-05,0.0,Safe,Chanpatia
1986-06,0.0,Safe,Chanpatia
1986-07,0.5,Safe,Chanpatia
1986-08,0.0,Safe,Chanpatia
1986-09,0.0,Safe,Chanpatia
1986-10,0.0,Safe,Chanpatia
1986-11,0.0,Safe,Chanpatia
1986-12,0.0,Safe,Chanpatia
1987-01,0.0,Safe,Chanpatia
1987-02,35.400001525878906,Safe,Chanpatia
1987-03,5.800000190734863,Safe,Chanpatia
1987-04,38.00000023841858,Safe,Chanpatia
1987-05,29.20000028610229,Safe,Chanpatia
1987-06,138.10000085830688,Safe,Chanpatia
1987-07,422.9000012874603,DANGER,Chanpatia
1987-08,462.4999969005585,DANGER,Chanpatia
1987-09,235.9000018835068,WARNING,Chanpatia
1987-10,146.80000019073486,Safe,Chanpatia
1987-11,0.0,Safe,Chanpatia
1987-12,0.0,Safe,Chanpatia
1988-01,0.0,Safe,Chanpatia
1988-02,0.0,Safe,Chanpatia
1988-03,22.8000009059906,Safe,Chanpatia
1988-04,81.79999962449074,Safe,Chanpatia
1988-05,58.200000286102295,Safe,Chanpatia
1988-06,104.99999940395357,Safe,Chanpatia
1988-07,415.1000035405159,DANGER,Chanpatia
1988-08,376.09999907016754,DANGER,Chanpatia
1988-09,267.6999984830618,WARNING,Chanpatia
1988-10,46.20000076293945,Safe,Chanpatia
1988-11,0.0,Safe,Chanpatia
1988-12,0.0,Safe,Chanpatia
1989-01,2.8000000715255737,Safe,Chanpatia
1989-02,0.0,Safe,Chanpatia
1989-03,27.399999618530277,Safe,Chanpatia
1989-04,0.0,Safe,Chanpatia
1989-05,135.1999973654747,Safe,Chanpatia
1989-06,86.70000076293945,Safe,Chanpatia
1989-07,592.6000010967255,DANGER,Chanpatia
1989-08,250.40000009536743,WARNING,Chanpatia
1989-09,208.49999889731407,WARNING,Chanpatia
1989-10,4.199999928474426,Safe,Chanpatia
1989-11,0.0,Safe,Chanpatia
1989-12,0.0,Safe,Chanpatia
1990-01,0.0,Safe,Chanpatia
1990-02,48.79999899864197,Safe,Chanpatia
1990-03,1.600000023841858,Safe,Chanpatia
1990-04,0.0,Safe,Chanpatia
1990-05,41.39999914169312,Safe,Chanpatia
1990-06,57.6000010073185,Safe,Chanpatia
1990-07,388.3000015616417,DANGER,Chanpatia
1990-08,220.4999989271164,WARNING,Chanpatia
1990-09,250.7000036239624,WARNING,Chanpatia
1990-10,0.800000011920929,Safe,Chanpatia
1991-01,35.90000009536743,Safe,Chanpatia
1991-02,0.0,Safe,Chanpatia
1991-03,0.0,Safe,Chanpatia
1991-04,0.0,Safe,Chanpatia
1991-05,9.800000011920927,Safe,Chanpatia
1991-06,26.0,Safe,Chanpatia
1991-07,196.1999968290329,Safe,Chanpatia
1991-08,546.4999945759773,DANGER,Chanpatia
1991-09,53.50000047683716,Safe,Chanpatia
1991-10,0.0,Safe,Chanpatia
1991-11,0.0,Safe,Chanpatia
1991-12,2.200000047683716,Safe,Chanpatia
1992-01,0.0,Safe,Chanpatia
1992-02,9.89999982714653,Safe,Chanpatia
1992-03,0.0,Safe,Chanpatia
1992-04,0.0,Safe,Chanpatia
1992-05,58.70000171661377,Safe,Chanpatia
1992-06,106.2999990582466,Safe,Chanpatia
1992-07,276.4999955892563,WARNING,Chanpatia
1992-08,181.49999901652336,Safe,Chanpatia
1992-09,149.29999753832817,Safe,Chanpatia
1992-10,54.20000077784061,Safe,Chanpatia
1992-11,6.800000190734863,Safe,Chanpatia
1992-12,0.0,Safe,Chanpatia
1993-01,8.800000190734863,Safe,Chanpatia
1993-02,0.0,Safe,Chanpatia
1993-03,18.99999952316284,Safe,Chanpatia
1993-04,23.70000004768372,Safe,Chanpatia
1993-05,64.09999918937683,Safe,Chanpatia
1993-06,188.79999941587448,Safe,Chanpatia
1993-07,240.9000030606985,WARNING,Chanpatia
1993-08,364.29999911785126,DANGER,Chanpatia
1993-09,131.90000090003014,Safe,Chanpatia
1993-10,38.59999990463257,Safe,Chanpatia
1993-11,0.0,Safe,Chanpatia
1993-12,0.0,Safe,Chanpatia
1994-01,25.79999977350235,Safe,Chanpatia
1994-02,16.89999996125698,Safe,Chanpatia
1994-03,0.0,Safe,Chanpatia
1994-04,46.09999823570252,Safe,Chanpatia
1994-05,23.59999997913837,Safe,Chanpatia
1994-06,181.70000076293945,Safe,Chanpatia
1994-07,262.6000022888184,WARNING,Chanpatia
1994-08,172.19999805092812,Safe,Chanpatia
1994-09,96.59999771416189,Safe,Chanpatia
1994-10,0.0,Safe,Chanpatia
1994-11,0.0,Safe,Chanpatia
1994-12,0.0,Safe,Chanpatia
1995-01,7.200000166893005,Safe,Chanpatia
1995-02,21.59999990463257,Safe,Chanpatia
1995-03,5.3999998569488525,Safe,Chanpatia
1995-04,0.0,Safe,Chanpatia
1995-05,0.0,Safe,Chanpatia
1995-06,405.6000022888184,DANGER,Chanpatia
1995-07,139.7000024318695,Safe,Chanpatia
1995-08,569.9999912977219,DANGER,Chanpatia
1995-09,211.2000012397766,WARNING,Chanpatia
1995-10,47.80000019073486,Safe,Chanpatia
1995-11,63.60000228881836,Safe,Chanpatia
1995-12,20.59999990463257,Safe,Chanpatia
1996-01,49.40000057220459,Safe,Chanpatia
1996-02,72.59999799728394,Safe,Chanpatia
1996-03,0.0,Safe,Chanpatia
1996-04,6.400000095367432,Safe,Chanpatia
1996-05,25.0,Safe,Chanpatia
1996-06,251.599999666214,WARNING,Chanpatia
1996-07,344.6000013649464,DANGER,Chanpatia
1996-08,452.6000083982945,DANGER,Chanpatia
1996-09,106.40000122785568,Safe,Chanpatia
1996-10,124.80000534653664,Safe,Chanpatia
1996-11,0.0,Safe,Chanpatia
1996-12,0.0,Safe,Chanpatia
1997-01,0.0,Safe,Chanpatia
1997-02,0.0,Safe,Chanpatia
1997-03,0.0,Safe,Chanpatia
1997-04,0.0,Safe,Chanpatia
1997-05,0.0,Safe,Chanpatia
1997-06,0.0,Safe,Chanpatia
1997-07,0.0,Safe,Chanpatia
1997-08,0.0,Safe,Chanpatia
1997-09,83.39999933540821,Safe,Chanpatia
1997-10,0.0,Safe,Chanpatia
1997-11,0.0,Safe,Chanpatia
1997-12,0.0,Safe,Chanpatia
1998-01,0.0,Safe,Chanpatia
1998-02,0.0,Safe,Chanpatia
1998-03,30.799999237060547,Safe,Chanpatia
1998-04,24.50000047683716,Safe,Chanpatia
1998-05,0.0,Safe,Chanpatia
1998-06,124.50000202655792,Safe,Chanpatia
1998-07,577.8000004291534,DANGER,Chanpatia
1998-08,796.5999935269356,DANGER,Chanpatia
1998-09,64.99999976158142,Safe,Chanpatia
1998-10,117.39999961853027,Safe,Chanpatia
1998-11,0.0,Safe,Chanpatia
1998-12,0.0,Safe,Chanpatia
1999-01,0.0,Safe,Chanpatia
1999-02,0.0,Safe,Chanpatia
1999-03,0.0,Safe,Chanpatia
1999-04,0.0,Safe,Chanpatia
1999-05,0.0,Safe,Chanpatia
1999-06,0.0,Safe,Chanpatia
1999-07,0.0,Safe,Chanpatia
1999-08,0.0,Safe,Chanpatia
1999-09,0.0,Safe,Chanpatia
1999-10,0.0,Safe,Chanpatia
1999-11,0.0,Safe,Chanpatia
1999-12,0.0,Safe,Chanpatia
2000-01,0.0,Safe,Chanpatia
2000-02,0.0,Safe,Chanpatia
2000-03,0.0,Safe,Chanpatia
2000-04,0.0,Safe,Chanpatia
2000-05,6.0,Safe,Chanpatia
2000-06,0.0,Safe,Chanpatia
2000-07,9.399999618530272,Safe,Chanpatia
2000-08,4.800000190734863,Safe,Chanpatia
2000-09,0.0,Safe,Chanpatia
2000-10,0.0,Safe,Chanpatia
2000-11,0.0,Safe,Chanpatia
2000-12,0.0,Safe,Chanpatia
2001-01,0.0,Safe,Chanpatia
2001-02,0.0,Safe,Chanpatia
2001-03,0.0,Safe,Chanpatia
2001-04,0.0,Safe,Chanpatia
2001-05,124.99999904632568,Safe,Chanpatia
2001-06,280.19999957084656,WARNING,Chanpatia
2001-07,299.999995470047,WARNING,Chanpatia
2001-08,523.3999985456467,DANGER,Chanpatia
2001-09,669.6000021696091,DANGER,Chanpatia
2001-10,151.59999680519104,Safe,Chanpatia
2001-11,4.400000095367432,Safe,Chanpatia
2001-12,0.0,Safe,Chanpatia
2002-06,145.00000143051147,Safe,Chanpatia
2002-07,807.6999966204166,DANGER,Chanpatia
2002-08,193.80000162124637,Safe,Chanpatia
2002-09,200.60000085830688,WARNING,Chanpatia
2002-10,0.0,Safe,Chanpatia
2003-01,12.0,Safe,Chanpatia
2003-02,36.19999980926514,Safe,Chanpatia
2003-03,61.40000057220459,Safe,Chanpatia
2003-04,12.199999809265137,Safe,Chanpatia
2003-05,62.30000019073486,Safe,Chanpatia
2003-06,337.99999928474426,DANGER,Chanpatia
2003-07,344.299998998642,DANGER,Chanpatia
2003-08,291.3000011444092,WARNING,Chanpatia
2003-09,217.5999994277954,WARNING,Chanpatia
2003-10,120.0,Safe,Chanpatia
2003-11,0.0,Safe,Chanpatia
2003-12,16.0,Safe,Chanpatia
2004-01,23.20000004768372,Safe,Chanpatia
2004-02,0.0,Safe,Chanpatia
2004-03,0.0,Safe,Chanpatia
2004-04,0.0,Safe,Chanpatia
2004-05,128.40000128746033,Safe,Chanpatia
2004-06,206.8000001907349,WARNING,Chanpatia
2004-07,660.6999952793121,DANGER,Chanpatia
2004-08,161.99999952316284,Safe,Chanpatia
2004-09,44.60000014305115,Safe,Chanpatia
2004-10,113.0,Safe,Chanpatia
2004-11,7.800000190734863,Safe,Chanpatia
2004-12,0.0,Safe,Chanpatia
2005-01,0.0,Safe,Chanpatia
2005-02,10.300000190734863,Safe,Chanpatia
2005-03,15.199999809265137,Safe,Chanpatia
2005-04,0.0,Safe,Chanpatia
2005-05,42.29999923706055,Safe,Chanpatia
2005-06,164.0,Safe,Chanpatia
2005-07,280.29999923706055,WARNING,Chanpatia
2005-08,619.7999973297119,DANGER,Chanpatia
2005-09,67.5999984741211,Safe,Chanpatia
2005-10,72.0,Safe,Chanpatia
2005-11,0.0,Safe,Chanpatia
2005-12,0.0,Safe,Chanpatia
2006-06,169.60000228881836,Safe,Chanpatia
2006-07,388.7000014781952,DANGER,Chanpatia
2006-08,280.7999978065491,WARNING,Chanpatia
2006-09,203.0000004768372,WARNING,Chanpatia
2006-10,20.0,Safe,Chanpatia
2007-06,39.29999923706055,Safe,Chanpatia
2007-07,704.4000028371811,DANGER,Chanpatia
2007-08,576.7999939918518,DANGER,Chanpatia
2007-09,436.6000030040741,DANGER,Chanpatia
2007-10,124.8000030517578,Safe,Chanpatia
2007-12,10.29999977350235,Safe,Chanpatia
2008-06,359.80000507831573,DANGER,Chanpatia
2008-07,673.499990940094,DANGER,Chanpatia
2008-08,460.99999606609344,DANGER,Chanpatia
2008-09,156.9999976158142,Safe,Chanpatia
2008-10,19.199999809265137,Safe,Chanpatia
2009-06,82.00000190734863,Safe,Chanpatia
2009-07,311.7000004053116,DANGER,Chanpatia
2009-08,306.7999987602234,DANGER,Chanpatia
2009-09,111.39999961853027,Safe,Chanpatia
2009-10,77.80000114440918,Safe,Chanpatia
2010-06,58.3999989926815,Safe,Chanpatia
2010-07,320.200005248189,DANGER,Chanpatia
2010-08,360.7999976873398,DANGER,Chanpatia
2010-09,347.80000376701355,DANGER,Chanpatia
2010-10,51.00000083446503,Safe,Chanpatia
2011-06,158.7999973297119,Safe,Chanpatia
2011-07,298.5999946594238,WARNING,Chanpatia
2011-08,437.60000562667847,DANGER,Chanpatia
2011-09,186.60000264644623,Safe,Chanpatia
2011-10,0.0,Safe,Chanpatia
2012-06,24.00000047683716,Safe,Chanpatia
2012-07,421.1999950408936,DANGER,Chanpatia
2012-08,133.80000066757202,Safe,Chanpatia
2012-09,346.40000343322754,DANGER,Chanpatia
2012-10,0.0,Safe,Chanpatia
2013-06,139.2000002861023,Safe,Chanpatia
2013-07,325.19999980926514,DANGER,Chanpatia
2013-08,200.60000026226044,WARNING,Chanpatia
2013-09,127.79999995231628,Safe,Chanpatia
2013-10,217.0000011920929,WARNING,Chanpatia
2014-04,74.0,Safe,Chanpatia
2014-06,123.19999885559082,Safe,Chanpatia
2014-07,313.7999968528748,DANGER,Chanpatia
2014-08,529.7999956607819,DANGER,Chanpatia
2014-09,207.8000001907349,WARNING,Chanpatia
2014-10,140.7999985218048,Safe,Chanpatia
2015-01,12.599999904632568,Safe,Chanpatia
2015-02,4.199999809265137,Safe,Chanpatia
2015-03,74.39999890327454,Safe,Chanpatia
2015-04,27.0,Safe,Chanpatia
2015-05,25.59999942779541,Safe,Chanpatia
2015-06,57.19999980926514,Safe,Chanpatia
2015-07,236.5999985933304,WARNING,Chanpatia
2015-08,434.20000553131104,DANGER,Chanpatia
2015-09,82.19999921321869,Safe,Chanpatia
2015-10,24.600000143051147,Safe,Chanpatia
2015-11,0.0,Safe,Chanpatia
2015-12,0.0,Safe,Chanpatia
2016-01,0.0,Safe,Chanpatia
2016-02,2.0,Safe,Chanpatia
2016-03,2.400000095367432,Safe,Chanpatia
2016-04,15.200000286102297,Safe,Chanpatia
2016-05,251.99999713897705,WARNING,Chanpatia
2016-06,135.2000002861023,Safe,Chanpatia
2016-07,433.8000047206879,DANGER,Chanpatia
2016-08,22.399999856948853,Safe,Chanpatia
2016-09,334.3999980688095,DANGER,Chanpatia
2016-10,27.59999895095825,Safe,Chanpatia
2016-11,0.0,Safe,Chanpatia
2016-12,0.0,Safe,Chanpatia
2017-01,10.199999809265137,Safe,Chanpatia
2017-02,0.0,Safe,Chanpatia
2017-03,33.59999942779541,Safe,Chanpatia
2017-04,14.599999904632568,Safe,Chanpatia
2017-05,102.00000047683716,Safe,Chanpatia
2017-06,107.39999914169312,Safe,Chanpatia
2017-07,501.6000039577484,DANGER,Chanpatia
2017-08,317.8999967575073,DANGER,Chanpatia
2017-09,171.80000281333923,Safe,Chanpatia
2017-10,20.399999618530277,Safe,Chanpatia
2017-11,0.0,Safe,Chanpatia
2017-12,0.0,Safe,Chanpatia
2018-01,12.0,Safe,Chanpatia
2018-02,0.0,Safe,Chanpatia
2018-03,2.400000095367432,Safe,Chanpatia
2018-04,69.20000076293945,Safe,Chanpatia
2018-05,104.0,Safe,Chanpatia
2018-06,116.60000038146973,Safe,Chanpatia
2018-07,422.00000166893005,DANGER,Chanpatia
2018-08,325.7999973297119,DANGER,Chanpatia
2018-09,61.00000047683716,Safe,Chanpatia
2018-10,2.200000047683716,Safe,Chanpatia
2018-11,0.0,Safe,Chanpatia
2018-12,0.0,Safe,Chanpatia
2019-01,6.199999809265137,Safe,Chanpatia
2019-02,47.80000042915344,Safe,Chanpatia
2019-03,5.800000190734863,Safe,Chanpatia
2019-04,37.19999933242798,Safe,Chanpatia
2019-05,39.00000047683716,Safe,Chanpatia
2019-06,1668.4100008010864,DANGER,Chanpatia
2019-07,2461.599997520447,DANGER,Chanpatia
2019-08,850.8999993801117,DANGER,Chanpatia
2019-09,1991.7999985218048,DANGER,Chanpatia
2019-10,105.99999952316284,Safe,Chanpatia
2019-11,0.0,Safe,Chanpatia
2019-12,263.0,WARNING,Chanpatia
2020-01,247.5,WARNING,Chanpatia
2020-02,712.600001335144,DANGER,Chanpatia
2020-03,468.09999990463257,DANGER,Chanpatia
2020-04,559.0000002384186,DANGER,Chanpatia
2020-05,473.6999996900559,DANGER,Chanpatia
2020-06,2144.300000190735,DANGER,Chanpatia
2020-07,6940.10000371933,DANGER,Chanpatia
2020-08,3143.1999955177307,DANGER,Chanpatia
2020-09,3376.100002884865,DANGER,Chanpatia
2020-10,0.0,Safe,Chanpatia
2020-11,0.0,Safe,Chanpatia
2020-12,0.0,Safe,Chanpatia
2021-01,1.0,Safe,Chanpatia
2021-02,9.5,Safe,Chanpatia
2021-03,125.80000019073486,Safe,Chanpatia
2021-04,66.10000038146973,Safe,Chanpatia
2021-05,2151.199998497963,DANGER,Chanpatia
2021-06,6626.899983122945,DANGER,Chanpatia
2021-07,3586.199996948242,DANGER,Chanpatia
2021-08,2083.6000027656555,DANGER,Chanpatia
2021-09,96.90000009536745,Safe,Chanpatia
2021-10,209.19999384880063,WARNING,Chanpatia
2021-11,0.0,Safe,Chanpatia
2021-12,28.600000381469727,Safe,Chanpatia
2022-01,155.2999997138977,Safe,Chanpatia
2022-02,82.39999771118164,Safe,Chanpatia
2022-03,0.0,Safe,Chanpatia
2022-04,31.40000081062317,Safe,Chanpatia
2022-05,7781.000000715256,DANGER,Chanpatia
2022-06,39123.4999986887,DANGER,Chanpatia
2022-07,17779.20000076294,DANGER,Chanpatia
2022-08,20346.19999587536,DANGER,Chanpatia
2022-09,76456.99999928474,DANGER,Chanpatia
2022-10,68027.8999991417,DANGER,Chanpatia
2022-11,64096.5,DANGER,Chanpatia
2022-12,74525.0,DANGER,Chanpatia
