Year-Month,Rainfall (mm),Flood Risk,Sub_District
2013-10,298.4,WARNING,Buxar
2014-04,4.0,Safe,Buxar
2014-05,0.0,Safe,Buxar
2014-06,15.1,Safe,Buxar
2014-07,77.5,Safe,Buxar
2014-08,23.2,Safe,Buxar
2014-09,27.4,Safe,Buxar
2014-10,8.2,Safe,Buxar
2015-06,112.9,Safe,Buxar
2015-07,259.6,WARNING,Buxar
2015-08,444.4,DANGER,Buxar
2015-09,91.0,Safe,Buxar
2015-10,12.6,Safe,Buxar
2016-06,131.6,Safe,Buxar
2016-07,541.6,DANGER,Buxar
2016-08,148.2,Safe,Buxar
2016-09,276.8,WARNING,Buxar
2016-10,137.2,Safe,Buxar
2017-06,18.0,Safe,Buxar
2017-07,654.0,DANGER,Buxar
2017-08,310.9,DANGER,Buxar
2017-09,148.2,Safe,Buxar
2017-10,21.8,Safe,Buxar
2018-06,110.6,Safe,Buxar
2018-07,637.4000000000001,DANGER,Buxar
2018-08,682.2,DANGER,Buxar
2018-09,153.6,Safe,Buxar
2018-10,0.0,Safe,Buxar
2019-02,7.5,Safe,Buxar
2019-03,124.5,Safe,Buxar
2019-04,23.0,Safe,Buxar
2019-05,219.5,WARNING,Buxar
2019-06,522.5,DANGER,Buxar
2019-07,969.0,DANGER,Buxar
2019-08,256.1,WARNING,Buxar
2019-09,356.6,DANGER,Buxar
2019-10,20.4,Safe,Buxar
2020-06,217.9,WARNING,Buxar
2020-07,289.4,WARNING,Buxar
2020-08,350.6,DANGER,Buxar
2020-09,121.4,Safe,Buxar
2020-10,21.4,Safe,Buxar
2021-06,292.2,WARNING,Buxar
2021-07,129.9,Safe,Buxar
2021-08,188.64,Safe,Buxar
2021-09,110.1,Safe,Buxar
2021-10,232.1,WARNING,Buxar
2021-11,0.0,Safe,Buxar
2021-12,11.6,Safe,Buxar
2022-01,2.6,Safe,Buxar
2022-02,15.1,Safe,Buxar
2022-03,0.0,Safe,Buxar
2022-04,0.0,Safe,Buxar
2022-05,13.0,Safe,Buxar
2022-06,107.4,Safe,Buxar
2022-07,31.2,Safe,Buxar
2022-08,67.69999999999999,Safe,Buxar
2022-09,185.3,Safe,Buxar
2022-10,10.2,Safe,Buxar
2022-11,0.0,Safe,Buxar
2022-12,0.0,Safe,Buxar
2023-01,4.0,Safe,Buxar
2023-02,0.0,Safe,Buxar
2023-03,6.7,Safe,Buxar
2023-04,6.5,Safe,Buxar
2023-05,41.0,Safe,Buxar
2023-06,122.4,Safe,Buxar
2023-07,215.0,WARNING,Buxar
2023-08,81.6,Safe,Buxar
2023-09,189.4,Safe,Buxar
2023-10,32.3,Safe,Buxar
2023-11,0.0,Safe,Buxar
2023-12,3.4,Safe,Buxar
2024-01,0.0,Safe,Buxar
2024-02,30.6,Safe,Buxar
2024-03,7.0,Safe,Buxar
2024-04,0.0,Safe,Buxar
2024-05,4.8,Safe,Buxar
2024-06,82.2,Safe,Buxar
2024-07,435.1,DANGER,Buxar
2024-08,424.2000000000001,DANGER,Buxar
2024-09,123.8,Safe,Buxar
2024-10,32.6,Safe,Buxar
2024-11,0.0,Safe,Buxar
2024-12,0.0,Safe,Buxar
2025-01,0.0,Safe,Buxar
2018-11,0.0,Safe,Chousa
2019-01,0.0,Safe,Chousa
2019-03,0.0,Safe,Chousa
2019-04,0.0,Safe,Chousa
2019-06,0.0,Safe,Chousa
2019-07,0.0,Safe,Chousa
2019-08,0.0,Safe,Chousa
2019-09,20.0,Safe,Chousa
2019-10,0.0,Safe,Chousa
2019-11,0.0,Safe,Chousa
2019-12,0.0,Safe,Chousa
2020-01,0.0,Safe,Chousa
2020-02,0.0,Safe,Chousa
2020-06,254.8,WARNING,Chousa
2020-07,359.6,DANGER,Chousa
2020-08,339.0,DANGER,Chousa
2020-09,196.4,Safe,Chousa
2020-10,19.4,Safe,Chousa
2020-11,0.0,Safe,Chousa
2020-12,0.0,Safe,Chousa
2021-01,0.0,Safe,Chousa
2021-02,0.0,Safe,Chousa
2021-03,0.0,Safe,Chousa
2021-04,3.0,Safe,Chousa
2021-05,170.8,Safe,Chousa
2021-06,160.2,Safe,Chousa
2021-07,58.0,Safe,Chousa
2021-08,334.0,DANGER,Chousa
2021-09,102.0,Safe,Chousa
2021-10,258.0,WARNING,Chousa
2021-11,0.0,Safe,Chousa
2021-12,35.0,Safe,Chousa
2022-01,0.0,Safe,Chousa
2022-02,66.0,Safe,Chousa
2022-03,0.0,Safe,Chousa
2022-04,0.0,Safe,Chousa
2022-05,70.8,Safe,Chousa
2022-06,104.4,Safe,Chousa
2022-07,241.8,WARNING,Chousa
2022-08,107.0,Safe,Chousa
2022-09,65.2,Safe,Chousa
2022-10,21.0,Safe,Chousa
2022-11,0.0,Safe,Chousa
2022-12,0.0,Safe,Chousa
2023-01,23.0,Safe,Chousa
2023-02,0.0,Safe,Chousa
2023-03,56.5,Safe,Chousa
2023-04,60.0,Safe,Chousa
2023-05,0.0,Safe,Chousa
2023-06,0.0,Safe,Chousa
2023-07,0.0,Safe,Chousa
2023-08,0.0,Safe,Chousa
2024-04,0.0,Safe,Chousa
2024-05,0.0,Safe,Chousa
2024-06,0.0,Safe,Chousa
2024-07,0.0,Safe,Chousa
2024-08,107.7,Safe,Chousa
2024-09,132.0,Safe,Chousa
2024-10,0.0,Safe,Chousa
2024-11,0.0,Safe,Chousa
2024-12,0.0,Safe,Chousa
2025-01,0.0,Safe,Chousa
