Year-Month,Rainfall (mm),Flood Risk,Sub_District
2003-05,38.6000008136034,Safe,Jainagar
2003-06,438.799995213747,DANGER,Jainagar
2003-07,295.19999876618385,WARNING,Jainagar
2003-08,61.40000092983246,Safe,Jainagar
2003-09,31.40000033378601,Safe,Jainagar
2003-10,77.59999895095825,Safe,Jainagar
2003-11,0.0,Safe,Jainagar
2003-12,8.199999809265137,Safe,Jainagar
2004-01,17.600000381469727,Safe,Jainagar
2004-02,0.0,Safe,Jainagar
2004-03,0.0,Safe,Jainagar
2004-04,42.20000010728836,Safe,Jainagar
2004-05,103.79999923706056,Safe,Jainagar
2004-06,612.7999969273806,DANGER,Jainagar
2004-07,361.3999997973442,DANGER,Jainagar
2004-08,43.79999941587448,Safe,Jainagar
2004-09,74.79999923706055,Safe,Jainagar
2004-10,23.799999713897705,Safe,Jainagar
2004-11,0.0,Safe,Jainagar
2004-12,0.0,Safe,Jainagar
2005-01,6.400000095367432,Safe,Jainagar
2005-02,9.000000238418579,Safe,Jainagar
2005-03,1.600000023841858,Safe,Jainagar
2005-04,16.399999618530273,Safe,Jainagar
2005-05,80.0,Safe,Jainagar
2005-06,97.40000100433826,Safe,Jainagar
2005-07,91.80000101029871,Safe,Jainagar
2005-08,441.0000009685755,DANGER,Jainagar
2005-09,18.799999952316284,Safe,Jainagar
2005-10,11.799999952316284,Safe,Jainagar
2005-11,0.0,Safe,Jainagar
2005-12,0.0,Safe,Jainagar
2006-01,0.0,Safe,Jainagar
2006-02,0.0,Safe,Jainagar
2006-03,1.0,Safe,Jainagar
2006-04,21.600000381469727,Safe,Jainagar
2006-05,41.99999952316284,Safe,Jainagar
2006-06,57.99999952316284,Safe,Jainagar
2006-07,139.80000138282776,Safe,Jainagar
2006-08,81.00000038743019,Safe,Jainagar
2006-09,272.9999980032444,WARNING,Jainagar
2006-10,17.200000166893005,Safe,Jainagar
2006-11,0.0,Safe,Jainagar
2006-12,4.199999809265137,Safe,Jainagar
2007-01,0.0,Safe,Jainagar
2007-02,22.600000619888306,Safe,Jainagar
2007-03,3.0,Safe,Jainagar
2007-04,2.200000047683716,Safe,Jainagar
2007-05,71.6000007390976,Safe,Jainagar
2007-06,212.59999787807465,WARNING,Jainagar
2007-07,527.5100003480911,DANGER,Jainagar
2007-08,259.00000059604645,WARNING,Jainagar
2007-09,225.90000005066395,WARNING,Jainagar
2007-10,34.5999995470047,Safe,Jainagar
2007-11,0.0,Safe,Jainagar
2007-12,0.0,Safe,Jainagar
2008-01,0.800000011920929,Safe,Jainagar
2008-02,0.800000011920929,Safe,Jainagar
2008-03,2.799999952316284,Safe,Jainagar
2008-04,17.59999990463257,Safe,Jainagar
2008-05,180.79999953508377,Safe,Jainagar
2008-06,159.99999740719795,Safe,Jainagar
2008-07,262.2000070810318,WARNING,Jainagar
2008-08,133.00000071525574,Safe,Jainagar
2008-09,33.599999368190765,Safe,Jainagar
2008-10,65.59999842941761,Safe,Jainagar
