Year-Month,Rainfall (mm),Flood Risk,Sub_District
2001-08,115.2,Safe,Baltara
2001-09,622.8,DANGER,Baltara
2001-10,322.8,DANGER,Baltara
2001-11,0.0,Safe,Baltara
2001-12,0.0,Safe,Baltara
2002-01,75.2,Safe,Baltara
2002-02,14.8,Safe,Baltara
2002-03,0.0,Safe,Baltara
2002-04,136.0,Safe,Baltara
2002-05,111.6,Safe,Baltara
2002-06,271.6,WARNING,Baltara
2002-07,451.4,DANGER,Baltara
2002-08,183.2,Safe,Baltara
2002-09,163.2,Safe,Baltara
2002-10,10.0,Safe,Baltara
2002-11,0.0,Safe,Baltara
2002-12,0.0,Safe,Baltara
2003-01,16.4,Safe,Baltara
2003-02,76.8,Safe,Baltara
2003-03,1.6,Safe,Baltara
2003-04,20.0,Safe,Baltara
2003-05,287.6,WARNING,Baltara
2003-06,339.2,DANGER,Baltara
2003-07,303.8,DANGER,Baltara
2003-08,224.2,WARNING,Baltara
2003-09,121.2,Safe,Baltara
2003-10,288.6,WARNING,Baltara
2003-11,0.0,Safe,Baltara
2003-12,14.8,Safe,Baltara
2004-01,39.2,Safe,Baltara
2004-02,0.0,Safe,Baltara
2004-03,0.0,Safe,Baltara
2004-04,128.4,Safe,Baltara
2004-05,117.2,Safe,Baltara
2004-06,385.0,DANGER,Baltara
2004-07,855.4,DANGER,Baltara
2004-08,78.6,Safe,Baltara
2004-09,113.8,Safe,Baltara
2004-10,73.6,Safe,Baltara
2004-11,0.0,Safe,Baltara
2004-12,0.0,Safe,Baltara
2005-01,30.4,Safe,Baltara
2005-02,14.4,Safe,Baltara
2005-03,72.4,Safe,Baltara
2005-04,2.8,Safe,Baltara
2005-05,50.8,Safe,Baltara
2005-06,71.0,Safe,Baltara
2005-07,336.0,DANGER,Baltara
2005-08,682.9,DANGER,Baltara
2005-09,174.0,Safe,Baltara
2005-10,24.6,Safe,Baltara
2005-11,0.0,Safe,Baltara
2005-12,0.0,Safe,Baltara
2006-01,0.0,Safe,Baltara
2006-02,0.0,Safe,Baltara
2006-03,5.2,Safe,Baltara
2006-04,82.8,Safe,Baltara
2006-05,63.0,Safe,Baltara
2006-06,216.2,WARNING,Baltara
2006-07,315.6,DANGER,Baltara
2006-08,209.4,WARNING,Baltara
2006-09,781.2,DANGER,Baltara
2006-10,54.6,Safe,Baltara
2006-11,13.2,Safe,Baltara
2006-12,4.4,Safe,Baltara
2007-01,0.0,Safe,Baltara
2007-02,36.4,Safe,Baltara
2007-03,73.4,Safe,Baltara
2007-04,0.0,Safe,Baltara
2007-05,72.8,Safe,Baltara
2007-06,448.6,DANGER,Baltara
2007-07,471.5,DANGER,Baltara
2007-08,230.6,WARNING,Baltara
2007-09,252.8,WARNING,Baltara
2007-10,42.0,Safe,Baltara
2007-11,0.0,Safe,Baltara
2007-12,0.0,Safe,Baltara
2008-01,74.0,Safe,Baltara
2008-02,0.0,Safe,Baltara
2008-03,0.0,Safe,Baltara
2008-04,20.8,Safe,Baltara
2008-05,37.0,Safe,Baltara
2008-06,581.8,DANGER,Baltara
2008-07,210.8,WARNING,Baltara
2008-08,334.4,DANGER,Baltara
2008-09,71.8,Safe,Baltara
2008-10,93.4,Safe,Baltara
2008-11,0.0,Safe,Baltara
2008-12,0.0,Safe,Baltara
2009-01,0.0,Safe,Baltara
2009-02,1.4,Safe,Baltara
2009-03,0.2,Safe,Baltara
2009-04,0.0,Safe,Baltara
2009-05,183.8,Safe,Baltara
2009-06,104.0,Safe,Baltara
2009-07,232.8,WARNING,Baltara
2009-08,431.2,DANGER,Baltara
2009-09,208.2,WARNING,Baltara
2009-10,152.8,Safe,Baltara
2009-11,5.2,Safe,Baltara
2009-12,0.0,Safe,Baltara
2010-01,0.0,Safe,Baltara
2010-02,0.9,Safe,Baltara
2010-03,0.0,Safe,Baltara
2010-04,9.8,Safe,Baltara
2010-05,112.6,Safe,Baltara
2010-06,130.9,Safe,Baltara
2010-07,148.60000000000002,Safe,Baltara
2010-08,206.6,WARNING,Baltara
2010-09,176.0,Safe,Baltara
2010-10,26.6,Safe,Baltara
2010-11,0.0,Safe,Baltara
2010-12,0.0,Safe,Baltara
2011-01,0.0,Safe,Baltara
2011-02,2.2,Safe,Baltara
2011-03,33.9,Safe,Baltara
2011-04,26.2,Safe,Baltara
2011-05,117.8,Safe,Baltara
2011-06,431.8,DANGER,Baltara
2011-07,231.2,WARNING,Baltara
2011-08,207.2,WARNING,Baltara
2011-09,80.2,Safe,Baltara
2011-10,12.3,Safe,Baltara
2011-11,1.4,Safe,Baltara
2011-12,0.0,Safe,Baltara
2012-01,23.2,Safe,Baltara
2012-02,0.0,Safe,Baltara
2012-03,7.800000000000001,Safe,Baltara
2012-04,13.6,Safe,Baltara
2012-05,6.2,Safe,Baltara
2012-06,39.4,Safe,Baltara
2012-07,231.2,WARNING,Baltara
2012-08,166.20000000000002,Safe,Baltara
2012-09,251.0,WARNING,Baltara
2012-10,27.4,Safe,Baltara
2012-11,0.0,Safe,Baltara
2012-12,0.0,Safe,Baltara
2013-01,0.0,Safe,Baltara
2013-02,11.6,Safe,Baltara
2013-03,4.4,Safe,Baltara
2013-04,68.2,Safe,Baltara
2013-05,148.0,Safe,Baltara
