District,Rainfall (mm),River,River Level,Flood Risk,Flood Occurred,Area affected in (m.ha),Population affected in (million),Damage to Crops,Damage to Houses,Year,Month_sin,Month_cos
8,0.0,3,1.321456727220202,1.0,0,0.17041660114344714,0.5830961679924159,0.31229491353358624,-1.3272063397724028,1999,-0.8660254037844386,0.5000000000000001
8,0.339659102805168,3,3.482113300728697,1.0,1,0.17041660114344714,0.5830961679924159,0.31229491353358624,-1.3272063397724028,1999,-0.5000000000000004,0.8660254037844384
8,0.0,3,2.255356373419044,1.0,0,0.17041660114344714,0.5830961679924159,0.31229491353358624,-1.3272063397724028,1999,-0.5000000000000004,0.8660254037844384
8,0.0,3,2.2372220587263127,1.0,0,0.17041660114344714,0.5830961679924159,0.31229491353358624,-1.3272063397724028,1999,-0.5000000000000004,0.8660254037844384
8,0.0,3,2.4995649212645827,1.0,0,0.17041660114344714,0.5830961679924159,0.31229491353358624,-1.3272063397724028,1999,-2.4492935982947064e-16,1.0
8,0.0,3,1.863569846027875,1.0,0,0.17041660114344714,0.5830961679924159,0.31229491353358624,-1.3272063397724028,1999,-2.4492935982947064e-16,1.0
8,0.0,3,1.9005850744566049,1.0,0,0.17041660114344714,0.5830961679924159,0.31229491353358624,-1.3272063397724028,1999,-2.4492935982947064e-16,1.0
8,0.0,3,1.6306457491771773,1.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,0.4999999999999999,0.8660254037844387
8,1.081826727344148,3,3.141371728551968,1.0,1,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,0.4999999999999999,0.8660254037844387
8,0.0,3,2.8807214462194803,1.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,0.4999999999999999,0.8660254037844387
8,0.0,3,1.3276396280936655,1.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,0.8660254037844386,0.5000000000000001
8,0.0,3,2.6872928062462176,1.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,0.8660254037844386,0.5000000000000001
8,0.0,3,2.3190536050241084,1.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,0.8660254037844386,0.5000000000000001
8,0.1861552421366645,3,2.968962151729183,1.0,1,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,1.0,6.123233995736766e-17
8,0.0401872010382797,3,3.1145535264425965,1.0,1,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,1.0,6.123233995736766e-17
8,0.5737010144533055,3,2.4244881726114214,1.0,1,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,1.0,6.123233995736766e-17
8,0.0,3,1.6457849514028895,1.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,0.8660254037844387,-0.4999999999999998
8,0.0,3,3.5664980303993525,1.0,1,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,0.8660254037844387,-0.4999999999999998
8,0.0,3,1.089181321166322,1.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,0.8660254037844387,-0.4999999999999998
8,0.3951591784222509,3,2.4334755734165894,2.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,0.4999999999999999,-0.8660254037844387
8,0.2490602972345769,3,1.7351809751086942,2.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,0.4999999999999999,-0.8660254037844387
8,0.230607369704536,3,3.1276610660062527,2.0,1,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,0.4999999999999999,-0.8660254037844387
8,0.0,3,1.181000237001165,0.0,1,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,1.2246467991473532e-16,-1.0
8,0.1733192499227092,3,1.7925930877446743,0.0,1,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,1.2246467991473532e-16,-1.0
8,1.1249722239385536,3,3.938646215027112,0.0,1,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,1.2246467991473532e-16,-1.0
8,0.0,3,1.8018275958519328,2.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,-0.4999999999999997,-0.8660254037844388
8,0.0,3,2.4503351748771345,2.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,-0.4999999999999997,-0.8660254037844388
8,0.0,3,2.113245353676285,2.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,-0.4999999999999997,-0.8660254037844388
8,0.0,3,1.590667245463614,2.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,-0.8660254037844385,-0.5000000000000004
8,0.0,3,1.1233114593363849,2.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,-0.8660254037844385,-0.5000000000000004
8,0.7190490483223868,3,2.4268469605474023,2.0,1,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,-0.8660254037844385,-0.5000000000000004
8,0.0,3,2.688704256347457,2.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,-1.0,-1.8369701987210287e-16
8,0.0,3,2.752915418779678,2.0,1,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,-1.0,-1.8369701987210287e-16
8,0.0,3,0.7043100361116459,2.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,-1.0,-1.8369701987210287e-16
8,0.0,3,1.1206646676425878,2.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,-0.8660254037844386,0.5000000000000001
8,0.0738618047102865,3,2.4393097987700427,2.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,-0.8660254037844386,0.5000000000000001
8,0.0,3,1.2666694410161363,2.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,-0.8660254037844386,0.5000000000000001
8,0.832115616112286,3,2.2097315588322504,1.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,-0.5000000000000004,0.8660254037844384
8,0.0,3,1.9469046793274425,1.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,-0.5000000000000004,0.8660254037844384
8,0.3848867431294172,3,2.07874953012423,1.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,-0.5000000000000004,0.8660254037844384
8,0.0,3,1.248627832804882,1.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,-2.4492935982947064e-16,1.0
8,0.3424360592158785,3,2.0341902072123603,1.0,0,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,-2.4492935982947064e-16,1.0
8,0.344919641030502,3,2.865707127732236,1.0,1,0.6691357334526031,1.144834479703897,1.7325983019730309,-1.0985695375037645,2001,-2.4492935982947064e-16,1.0
8,0.1156296869231256,3,1.369879229168439,1.0,0,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,0.4999999999999999,0.8660254037844387
8,0.0,3,2.1400492206187054,1.0,0,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,0.4999999999999999,0.8660254037844387
8,0.00790658099687,3,2.646248082897076,1.0,1,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,0.4999999999999999,0.8660254037844387
8,0.0,3,2.3843897317027336,1.0,0,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,0.8660254037844386,0.5000000000000001
8,0.0,3,2.259448661240412,1.0,0,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,0.8660254037844386,0.5000000000000001
8,0.6316133381698714,3,2.5531844008522957,1.0,1,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,0.8660254037844386,0.5000000000000001
8,0.4449869155866471,3,1.7287067768959434,1.0,0,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,1.0,6.123233995736766e-17
8,0.0,3,3.201016842169789,1.0,1,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,1.0,6.123233995736766e-17
8,0.0,3,1.581116739887408,1.0,0,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,1.0,6.123233995736766e-17
8,0.328408959429648,3,2.2332639510074563,1.0,0,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,0.8660254037844387,-0.4999999999999998
8,0.0,3,2.264992561977058,1.0,0,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,0.8660254037844387,-0.4999999999999998
8,0.0,3,1.4517205533111492,1.0,0,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,0.8660254037844387,-0.4999999999999998
8,0.4442077854434453,3,2.263069435711323,1.0,0,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,0.4999999999999999,-0.8660254037844387
8,0.0,3,1.9645625410901504,1.0,0,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,0.4999999999999999,-0.8660254037844387
8,0.7800649227766886,3,2.9987449220415514,1.0,1,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,0.4999999999999999,-0.8660254037844387
8,0.0,3,0.824517656736073,1.0,0,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,1.2246467991473532e-16,-1.0
8,0.0,3,0.4354684713682279,1.0,0,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,1.2246467991473532e-16,-1.0
8,0.0499760577766234,3,1.9811771361815225,1.0,0,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,1.2246467991473532e-16,-1.0
8,0.098039967753715,3,3.231272335176418,0.0,1,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,-0.4999999999999997,-0.8660254037844388
8,0.0,3,1.994184976821331,0.0,1,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,-0.4999999999999997,-0.8660254037844388
8,0.0,3,1.2249434200382487,0.0,1,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,-0.4999999999999997,-0.8660254037844388
8,2.0290968018693007,3,3.2332166040025725,1.0,1,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,-0.8660254037844385,-0.5000000000000004
8,0.0,3,2.189998813245361,1.0,0,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,-0.8660254037844385,-0.5000000000000004
8,0.4096897879943522,3,2.6918436684924267,1.0,0,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,-0.8660254037844385,-0.5000000000000004
8,0.0,3,2.5031907022273248,1.0,0,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,-1.0,-1.8369701987210287e-16
8,0.0,3,2.6449444402453746,1.0,0,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,-1.0,-1.8369701987210287e-16
8,0.0,3,2.1725202949454543,1.0,0,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,-1.0,-1.8369701987210287e-16
8,0.0,3,2.9324665136868857,1.0,1,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,-0.8660254037844386,0.5000000000000001
8,0.0,3,2.249237331846328,1.0,0,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,-0.8660254037844386,0.5000000000000001
8,0.0,3,2.575370052907666,1.0,0,1.7805669425987223,2.675239643894231,2.909421109537142,0.9591616829139794,2002,-0.8660254037844386,0.5000000000000001
8,0.0,3,1.7371884844636127,1.0,0,0.5551427889247964,-0.3811475481737481,-0.702207506780303,-2.241753548846956,2009,0.4999999999999999,0.8660254037844387
8,1.721051662998098,3,3.480450584779982,1.0,1,0.5551427889247964,-0.3811475481737481,-0.702207506780303,-2.241753548846956,2009,0.4999999999999999,0.8660254037844387
8,0.0,3,2.3449619881456183,1.0,0,0.5551427889247964,-0.3811475481737481,-0.702207506780303,-2.241753548846956,2009,0.4999999999999999,0.8660254037844387
8,0.3539423666099504,3,2.125653325409645,1.0,0,0.5551427889247964,-0.3811475481737481,-0.702207506780303,-2.241753548846956,2009,0.8660254037844386,0.5000000000000001
8,0.0,3,2.704308782078427,1.0,0,0.5551427889247964,-0.3811475481737481,-0.702207506780303,-2.241753548846956,2009,0.8660254037844386,0.5000000000000001
8,0.2607813357262477,3,1.808901838305144,1.0,0,0.5551427889247964,-0.3811475481737481,-0.702207506780303,-2.241753548846956,2009,0.8660254037844386,0.5000000000000001
8,0.0,3,2.38140474774357,1.0,0,0.5551427889247964,-0.3811475481737481,-0.702207506780303,-2.241753548846956,2009,1.0,6.123233995736766e-17
8,0.0,3,2.0491583085953247,1.0,0,0.5551427889247964,-0.3811475481737481,-0.702207506780303,-2.241753548846956,2009,1.0,6.123233995736766e-17
8,0.3777559442398661,3,2.702711389313849,1.0,0,0.5551427889247964,-0.3811475481737481,-0.702207506780303,-2.241753548846956,2009,1.0,6.123233995736766e-17
